Date,High,Low,Open,Close,Volume,Adj Close,HP-15ma,HP-50ma,HP-100ma,HP-200ma
2003-07-15,13.475000381469727,13.149999618530273,13.454999923706055,13.3100004196167,1092800.0,9.523966789245605,10.252634239196777,10.522372016906738,9.920049810409546,9.733079466819763
2003-07-16,13.420000076293945,12.925000190734863,13.3149995803833,12.989999771118164,440400.0,9.294988632202148,10.162713559468587,10.520106220245362,9.916562147140503,9.73512557029724
2003-07-17,13.3149995803833,12.914999961853027,12.989999771118164,13.234999656677246,754000.0,9.470300674438477,10.066591453552245,10.522559719085693,9.912722616195678,9.738061194419862
2003-07-18,13.800000190734863,13.104999542236328,13.175000190734863,13.725000381469727,511400.0,9.820921897888184,10.014356422424317,10.522820777893067,9.913209915161133,9.740959124565125
2003-07-21,13.885000228881836,13.600000381469727,13.725000381469727,13.765000343322754,867200.0,9.849539756774902,9.963313738505045,10.52044309616089,9.912056732177735,9.743698720932008
2003-07-22,13.890000343322754,13.25,13.765000343322754,13.289999961853027,477400.0,9.509660720825195,9.900822639465332,10.506558418273926,9.911250953674317,9.744065132141113
2003-07-23,13.574999809265137,12.975000381469727,13.300000190734863,13.175000190734863,644400.0,9.427363395690918,9.84095458984375,10.48988603591919,9.907410173416137,9.74531443119049
2003-07-24,13.4399995803833,12.975000381469727,13.274999618530273,13.0,414600.0,9.302145004272461,9.76462910970052,10.46562889099121,9.903351907730103,9.74785255908966
2003-07-25,13.100000381469727,12.850000381469727,12.899999618530273,13.100000381469727,457400.0,9.373701095581055,9.69545955657959,10.440298480987549,9.90047303199768,9.750234274864196
2003-07-28,13.289999961853027,12.859999656677246,13.100000381469727,13.289999961853027,1502400.0,9.509660720825195,9.657774225870769,10.416971721649169,9.89977430343628,9.754714269638061
2003-07-29,13.395000457763672,13.039999961853027,13.289999961853027,13.180000305175781,1135600.0,9.430943489074707,9.616272417704264,10.390639457702637,9.896789903640746,9.75745309829712
2003-07-30,13.180000305175781,12.979999542236328,13.180000305175781,13.074999809265137,854800.0,9.355810165405273,9.555450503031413,10.36666856765747,9.893732118606568,9.760082235336304
2003-07-31,13.5,13.0649995803833,13.199999809265137,13.375,736000.0,9.570474624633789,9.531598726908365,10.349853172302247,9.893926992416382,9.761302380561828
2003-08-01,13.5,13.199999809265137,13.425000190734863,13.454999923706055,581800.0,9.627718925476074,9.512755902608236,10.325238189697266,9.89776258468628,9.760574645996094
2003-08-04,13.454999923706055,13.039999961853027,13.449999809265137,13.199999809265137,654400.0,9.445258140563965,9.500830268859863,10.29847671508789,9.901593141555786,9.760441751480103
2003-08-05,13.399999618530273,13.085000038146973,13.274999618530273,13.265000343322754,1038200.0,9.491768836975098,9.498683738708497,10.273074798583984,9.905924472808838,9.758165459632874
2003-08-06,13.555000305175781,13.1899995803833,13.274999618530273,13.550000190734863,727000.0,9.695695877075195,9.525397555033367,10.246384773254395,9.91265188217163,9.755844955444337
2003-08-07,14.0649995803833,13.454999923706055,13.574999809265137,14.024999618530273,677200.0,10.035584449768066,9.563083140055339,10.231716041564942,9.922920885086059,9.754727425575256
2003-08-08,14.085000038146973,13.859999656677246,14.074999809265137,14.010000228881836,389000.0,10.024849891662598,9.5766783396403,10.21897922515869,9.929264993667603,9.754371852874756
2003-08-11,14.25,14.010000228881836,14.010000228881836,14.220000267028809,518600.0,10.175115585327148,9.598383394877116,10.201519832611083,9.938467531204223,9.75306544303894
2003-08-12,14.470000267028809,14.175000190734863,14.220000267028809,14.4399995803833,701600.0,10.332536697387695,9.653241793314615,10.189856376647949,9.947567434310914,9.754124188423157
2003-08-13,14.595000267028809,14.300000190734863,14.404999732971191,14.484999656677246,837400.0,10.393526077270508,9.717652638753256,10.181630897521973,9.958740005493164,9.758484392166137
2003-08-14,14.649999618530273,14.199999809265137,14.489999771118164,14.40999984741211,702200.0,10.339710235595703,9.786823654174805,10.172830028533935,9.971657810211182,9.76183081150055
2003-08-15,14.600000381469727,14.399999618530273,14.425000190734863,14.449999809265137,87600.0,10.368413925170898,9.853137842814128,10.162671222686768,9.983364171981812,9.76604772567749
2003-08-18,14.819999694824219,14.425000190734863,14.425000190734863,14.71500015258789,667800.0,10.558562278747559,9.923064613342286,10.160966491699218,9.99822075843811,9.768431615829467
2003-08-19,14.9350004196167,14.720000267028809,14.720000267028809,14.845000267028809,727800.0,10.65184497833252,10.004458045959472,10.1597678565979,10.012511672973632,9.771494698524474
2003-08-20,14.904999732971191,14.729999542236328,14.800000190734863,14.819999694824219,821800.0,10.633903503417969,10.089664268493653,10.157065505981445,10.024553861618042,9.771772990226745
2003-08-21,15.149999618530273,14.824999809265137,14.899999618530273,14.9350004196167,715800.0,10.716418266296387,10.166060511271159,10.139985198974609,10.04031111717224,9.774999375343322
2003-08-22,15.050000190734863,14.569999694824219,15.050000190734863,14.574999809265137,507400.0,10.458105087280273,10.221419588724773,10.123677654266357,10.05394905090332,9.77650864124298
2003-08-25,14.59000015258789,14.380000114440918,14.550000190734863,14.494999885559082,333600.0,10.400701522827148,10.285115814208984,10.11058681488037,10.065550117492675,9.776507449150085
2003-08-26,14.475000381469727,14.039999961853027,14.475000381469727,14.3100004196167,688600.0,10.26795768737793,10.336861737569173,10.099492168426513,10.076787042617799,9.777633380889892
2003-08-27,14.574999809265137,14.300000190734863,14.300000190734863,14.399999618530273,532400.0,10.332536697387695,10.379317792256673,10.089689102172851,10.088241653442383,9.779259510040283
2003-08-28,14.779999732971191,14.279999732971191,14.350000381469727,14.704999923706055,804000.0,10.551383018493652,10.413704363505046,10.087769184112549,10.10316912651062,9.782724580764771
2003-08-29,14.71500015258789,14.40999984741211,14.704999923706055,14.625,322400.0,10.493982315063477,10.444979858398437,10.079978656768798,10.118807001113892,9.787285647392274
2003-09-02,14.600000381469727,14.319999694824219,14.524999618530273,14.505000114440918,890400.0,10.407878875732422,10.460497411092122,10.073542881011964,10.1327632522583,9.79484842300415
2003-09-03,14.699999809265137,14.420000076293945,14.5,14.5,711400.0,10.404291152954102,10.465281041463216,10.070255355834961,10.143758029937745,9.800721597671508
2003-09-04,14.529999732971191,14.199999809265137,14.529999732971191,14.380000114440918,420200.0,10.31818675994873,10.460258420308431,10.063743114471436,10.153071231842041,9.806448802947997
2003-09-05,14.604999542236328,14.265000343322754,14.350000381469727,14.4350004196167,288000.0,10.357651710510254,10.461454518636067,10.052653503417968,10.162957439422607,9.811786475181579
2003-09-08,14.585000038146973,14.404999732971191,14.475000381469727,14.425000190734863,423600.0,10.350473403930664,10.460258483886719,10.04757402420044,10.17434169769287,9.817479481697083
2003-09-09,14.300000190734863,14.039999961853027,14.300000190734863,14.100000381469727,515800.0,10.117274284362793,10.430839284261067,10.037615909576417,10.18460699081421,9.820672721862794
2003-09-10,14.104999542236328,13.6850004196167,14.104999542236328,13.6899995803833,907600.0,9.823081016540527,10.375588353474935,10.025136985778808,10.190967044830323,9.820705556869507
2003-09-11,13.835000038146973,13.555000305175781,13.725000381469727,13.609999656677246,831200.0,9.7656831741333,10.31770699818929,10.013942966461181,10.196396341323853,9.821162762641906
2003-09-12,13.805000305175781,13.40999984741211,13.675000190734863,13.755000114440918,399400.0,9.86972713470459,10.261260922749837,10.002396965026856,10.201902751922608,9.822015676498413
2003-09-15,13.829999923706055,13.444999694824219,13.630000114440918,13.444999694824219,306200.0,9.647289276123047,10.207206535339356,9.987117862701416,10.20368634223938,9.822876782417298
2003-09-16,13.5,13.385000228881836,13.449999809265137,13.484999656677246,448400.0,9.675987243652344,10.158892250061035,9.979138793945312,10.207077007293702,9.822956628799439
2003-09-17,13.53499984741211,13.225000381469727,13.53499984741211,13.25,379400.0,9.507368087768555,10.108186276753743,9.968216743469238,10.21010154724121,9.821908841133117
2003-09-18,13.335000038146973,12.949999809265137,13.225000381469727,13.234999656677246,1316600.0,9.496606826782227,10.05245761871338,9.952786102294922,10.214695301055908,9.817997441291809
2003-09-19,13.385000228881836,13.145000457763672,13.289999961853027,13.375,532000.0,9.597061157226562,9.988836161295573,9.946162300109863,10.221720762252808,9.815032911300658
2003-09-22,13.460000038146973,13.194999694824219,13.350000381469727,13.28499984741211,574600.0,9.532485008239746,9.924736340840658,9.938604774475097,10.225246238708497,9.81339937210083
2003-09-23,13.414999961853027,13.210000038146973,13.414999961853027,13.300000190734863,457800.0,9.543245315551758,9.86709410349528,9.936986827850342,10.228807935714721,9.812193088531494
2003-09-24,13.755000114440918,13.425000190734863,13.425000190734863,13.579999923706055,696400.0,9.74415397644043,9.823084958394368,9.941390571594239,10.231881294250488,9.810550889968873
2003-09-25,13.699999809265137,13.1850004196167,13.699999809265137,13.5,503400.0,9.68675422668457,9.780989456176759,9.949225883483887,10.234666051864624,9.809528651237487
2003-09-26,13.505000114440918,13.125,13.5,13.1850004196167,231800.0,9.46072769165039,9.721194521586101,9.949034423828126,10.23579707145691,9.806860556602478
2003-09-29,13.265000343322754,13.039999961853027,13.154999732971191,13.119999885559082,515400.0,9.414090156555176,9.658768971761068,9.940897789001465,10.231859283447266,9.804172668457031
2003-09-30,13.354999542236328,12.975000381469727,12.994999885559082,13.069999694824219,652800.0,9.37820816040039,9.609497896830241,9.931471157073975,10.225957126617432,9.798033213615417
2003-10-01,13.489999771118164,13.050000190734863,13.149999618530273,13.425000190734863,497600.0,9.632941246032715,9.59682191212972,9.933936767578125,10.220247592926025,9.794021034240723
2003-10-02,13.579999923706055,13.324999809265137,13.40999984741211,13.579999923706055,549800.0,9.74415397644043,9.595386632283528,9.940272579193115,10.215079307556152,9.789480104446412
2003-10-03,13.699999809265137,13.470000267028809,13.670000076293945,13.5,925400.0,9.68675422668457,9.583188438415528,9.947964763641357,10.206796827316284,9.786110434532166
2003-10-06,13.600000381469727,13.425000190734863,13.5,13.479999542236328,832200.0,9.672402381896973,9.584862645467123,9.953938789367676,10.197118635177612,9.783273639678955
2003-10-07,13.524999618530273,13.324999809265137,13.484999656677246,13.5,595000.0,9.68675422668457,9.585580444335937,9.957480659484863,10.187226190567017,9.780526375770568
2003-10-08,13.5649995803833,13.350000381469727,13.5,13.350000381469727,471200.0,9.579119682312012,9.590363883972168,9.96044418334961,10.175541820526123,9.775604863166809
2003-10-09,13.390000343322754,13.180000305175781,13.350000381469727,13.3149995803833,509600.0,9.554004669189453,9.594190406799317,9.964408073425293,10.165538320541382,9.770682258605957
2003-10-10,13.600000381469727,13.279999732971191,13.364999771118164,13.524999618530273,461800.0,9.704694747924805,9.601365979512533,9.967092475891114,10.15847282409668,9.766602029800415
2003-10-13,13.574999809265137,13.40999984741211,13.574999809265137,13.550000190734863,469400.0,9.72262954711914,9.614042282104492,9.968990688323975,10.14711443901062,9.763554010391235
2003-10-14,13.550000190734863,13.414999961853027,13.425000190734863,13.46500015258789,711200.0,9.661637306213379,9.621935081481933,9.973318271636963,10.135897493362426,9.761588134765624
2003-10-15,13.489999771118164,13.09000015258789,13.489999771118164,13.154999732971191,580000.0,9.43920612335205,9.601605224609376,9.972267017364501,10.122670907974243,9.759790534973144
2003-10-16,13.479999542236328,13.170000076293945,13.1850004196167,13.244999885559082,658200.0,9.503780364990234,9.589406967163086,9.968428707122802,10.1074067401886,9.757675580978393
2003-10-17,13.5,13.270000457763672,13.350000381469727,13.345000267028809,887600.0,9.575535774230957,9.597060839335123,9.95922773361206,10.0954718875885,9.754585652351379
2003-10-20,13.449999809265137,13.050000190734863,13.449999809265137,13.175000190734863,624000.0,9.453553199768066,9.59969170888265,9.94780179977417,10.08339051246643,9.75166826248169
2003-10-21,13.449999809265137,13.199999809265137,13.225000381469727,13.324999809265137,827600.0,9.56118392944336,9.611890093485515,9.935523166656495,10.068521499633789,9.75097846031189
2003-10-22,13.345000267028809,13.069999694824219,13.199999809265137,13.069999694824219,559200.0,9.37820816040039,9.594907887776692,9.916436595916748,10.05314648628235,9.750743117332458
2003-10-23,13.069999694824219,12.8100004196167,13.069999694824219,13.050000190734863,359600.0,9.363862037658691,9.56955509185791,9.895843315124512,10.038737106323243,9.751378583908082
2003-10-24,13.125,12.835000038146973,13.074999809265137,12.84000015258789,835200.0,9.213179588317871,9.53798344930013,9.873312702178955,10.023071365356445,9.75053150653839
2003-10-27,13.550000190734863,13.03499984741211,13.5,13.085000038146973,948600.0,9.3889741897583,9.519088236490886,9.853723907470703,10.008197565078735,9.750510063171387
2003-10-28,13.09000015258789,12.890000343322754,13.0,13.029999732971191,482200.0,9.349506378173828,9.496605046590169,9.829542789459229,9.995254640579224,9.752069630622863
2003-10-29,13.274999618530273,13.0,13.029999732971191,13.045000076293945,610800.0,9.360270500183105,9.482015101114909,9.803711299896241,9.98173957824707,9.753789720535279
2003-10-30,13.170000076293945,12.925000190734863,13.170000076293945,13.010000228881836,588200.0,9.335161209106445,9.467425537109374,9.77773645401001,9.967400979995727,9.753481407165527
2003-10-31,13.34000015258789,13.045000076293945,13.100000381469727,13.255000114440918,1403200.0,9.510956764221191,9.454509671529134,9.753627223968506,9.946806211471557,9.75330518245697
2003-11-03,13.34000015258789,13.010000228881836,13.34000015258789,13.0649995803833,688000.0,9.374622344970703,9.431309191385905,9.731957569122315,9.927817611694335,9.75354986190796
2003-11-04,13.164999961853027,12.899999618530273,13.0649995803833,12.970000267028809,470800.0,9.306461334228516,9.407630793253581,9.710072765350342,9.910329790115357,9.754627447128296
2003-11-05,13.09000015258789,12.920000076293945,12.989999771118164,13.0,521000.0,9.327986717224121,9.400216166178385,9.691273345947266,9.895382757186889,9.75823121547699
2003-11-06,13.194999694824219,12.925000190734863,13.074999809265137,13.069999694824219,462400.0,9.37820816040039,9.391844685872396,9.67218677520752,9.880937938690186,9.761019086837768
2003-11-07,13.210000038146973,13.029999732971191,13.149999618530273,13.079999923706055,324000.0,9.385385513305664,9.37916800181071,9.64886682510376,9.868318004608154,9.764269666671753
2003-11-10,13.175000190734863,12.864999771118164,13.079999923706055,12.880000114440918,619200.0,9.241878509521484,9.365056355794271,9.62382474899292,9.851901702880859,9.768563241958619
2003-11-11,12.9399995803833,12.71500015258789,12.850000381469727,12.789999961853027,510200.0,9.177305221557617,9.339464441935222,9.599213275909424,9.836378078460694,9.77246284008026
2003-11-12,12.75,12.324999809265137,12.625,12.699999809265137,1343600.0,9.141307830810547,9.323671086629231,9.573953609466553,9.822104482650756,9.775488882064819
2003-11-13,13.0,12.630000114440918,12.800000190734863,12.824999809265137,1022600.0,9.231283187866211,9.314832496643067,9.552215538024903,9.80797932624817,9.778235673904419
2003-11-14,12.904999732971191,12.680000305175781,12.875,12.895000457763672,701400.0,9.281668663024902,9.319398434956868,9.530695877075196,9.791674690246582,9.780202951431274
2003-11-17,12.845000267028809,12.425000190734863,12.800000190734863,12.53499984741211,1019800.0,9.022544860839844,9.294969813028972,9.504137306213378,9.77585566520691,9.780732350349426
2003-11-18,12.625,12.399999618530273,12.53499984741211,12.399999618530273,745200.0,8.925374984741211,9.26669438680013,9.480299320220947,9.758957614898682,9.779762244224548
2003-11-19,12.425000190734863,12.050000190734863,12.425000190734863,12.34000015258789,967400.0,8.882186889648438,9.23482214609782,9.461481437683105,9.743309211730956,9.779572076797486
2003-11-20,12.475000381469727,12.15999984741211,12.414999961853027,12.199999809265137,601400.0,8.781418800354004,9.197905985514323,9.44179615020752,9.727869558334351,9.778966979980469
2003-11-21,12.274999618530273,12.015000343322754,12.25,12.024999618530273,814000.0,8.655455589294434,9.140872573852539,9.417510719299317,9.709953842163086,9.777732067108154
2003-11-24,12.074999809265137,11.869999885559082,12.024999618530273,11.885000228881836,1516000.0,8.554686546325684,9.086210187276205,9.395658664703369,9.691388263702393,9.774623980522156
2003-11-25,12.0,11.880000114440918,12.0,11.975000381469727,1320000.0,8.619462966918945,9.040410296122234,9.374528179168701,9.676833486557006,9.771946473121643
2003-11-26,12.050000190734863,11.914999961853027,11.954999923706055,12.005000114440918,1462600.0,8.641057968139648,8.994615046183268,9.357201976776123,9.662709360122681,9.770197534561158
2003-11-28,12.0600004196167,11.954999923706055,12.005000114440918,12.050000190734863,309600.0,8.673446655273438,8.947630945841471,9.340738773345947,9.646762437820435,9.770358753204345
2003-12-01,12.1899995803833,12.055000305175781,12.055000305175781,12.170000076293945,1690600.0,8.7598237991333,8.905926831563313,9.323994026184081,9.635078163146973,9.770541572570801
2003-12-02,12.270000457763672,12.109999656677246,12.125,12.164999961853027,1028000.0,8.756226539611816,8.873550033569336,9.308468856811523,9.62353681564331,9.768137588500977
2003-12-03,12.175000190734863,11.979999542236328,12.100000381469727,12.109999656677246,1394600.0,8.716634750366211,8.842838668823243,9.291936645507812,9.614461736679077,9.765928101539611
2003-12-04,12.774999618530273,12.045000076293945,12.045000076293945,12.645000457763672,1164800.0,9.101722717285156,8.840199661254882,9.279088020324707,9.610239295959472,9.76514455318451
2003-12-05,12.9350004196167,12.550000190734863,12.640000343322754,12.895000457763672,759200.0,9.281668663024902,8.84355869293213,9.270986309051514,9.6101060962677,9.763334121704101
2003-12-08,13.125,12.649999618530273,12.800000190734863,13.074999809265137,746800.0,9.411234855651855,8.852196439107258,9.269996452331544,9.609515438079834,9.761119027137756
2003-12-09,13.199999809265137,12.925000190734863,13.100000381469727,13.0600004196167,666400.0,9.400435447692871,8.87738914489746,9.269723358154296,9.605310573577881,9.759260244369507
2003-12-10,13.085000038146973,12.84000015258789,12.925000190734863,12.975000381469727,503600.0,9.339256286621094,8.904981231689453,9.268944320678711,9.600207738876342,9.756132235527039
2003-12-11,12.975000381469727,12.800000190734863,12.975000381469727,12.925000190734863,659200.0,9.303265571594238,8.933053143819173,9.262350807189941,9.598143787384034,9.754697370529176
2003-12-12,13.319999694824219,12.895000457763672,13.050000190734863,13.319999694824219,793600.0,9.587579727172852,8.986797205607097,9.25921932220459,9.599745950698853,9.753578062057494
2003-12-15,13.399999618530273,13.199999809265137,13.399999618530273,13.239999771118164,998400.0,9.529997825622559,9.045100021362305,9.25608419418335,9.602024478912353,9.752688193321228
2003-12-16,13.395000457763672,13.03499984741211,13.244999885559082,13.03499984741211,1229600.0,9.382440567016602,9.1002836227417,9.250284957885743,9.60211187362671,9.751292452812194
2003-12-17,13.3100004196167,12.9350004196167,13.100000381469727,13.3100004196167,653400.0,9.580382347106934,9.164344914754231,9.248157520294189,9.602819089889527,9.751296696662903
2003-12-18,13.975000381469727,13.300000190734863,13.300000190734863,13.975000381469727,1036000.0,10.059043884277344,9.258877309163411,9.257756004333496,9.609100093841553,9.75294499874115
2003-12-19,13.899999618530273,13.574999809265137,13.875,13.75,782000.0,9.897090911865234,9.340453592936198,9.264617729187012,9.614512901306153,9.75412250995636
2003-12-22,13.925000190734863,13.635000228881836,13.675000190734863,13.885000228881836,503000.0,9.994261741638184,9.422749455769857,9.27040906906128,9.618750772476197,9.75633888244629
2003-12-23,13.850000381469727,13.550000190734863,13.850000381469727,13.625,528200.0,9.80711555480957,9.492808723449707,9.272098789215088,9.620544738769532,9.759153661727906
2003-12-24,13.875,13.625,13.649999618530273,13.795000076293945,356600.0,9.929483413696289,9.573665301005045,9.277455711364746,9.625386991500854,9.76349006652832
2003-12-26,13.875,13.699999809265137,13.699999809265137,13.845000267028809,204600.0,9.965468406677246,9.631248346964519,9.28798095703125,9.630123987197877,9.768024230003357
2003-12-29,14.024999618530273,13.819999694824219,13.824999809265137,14.005000114440918,561600.0,10.080633163452148,9.684512646993001,9.299518013000489,9.633973360061646,9.773312621116638
2003-12-30,14.270000457763672,14.0,14.0600004196167,14.1850004196167,667600.0,10.21020221710205,9.737777137756348,9.31221134185791,9.635719537734985,9.779320211410523
2003-12-31,14.28499984741211,13.885000228881836,14.234999656677246,13.96500015258789,762200.0,10.051848411560059,9.781204668680827,9.32417724609375,9.63598952293396,9.782627258300781
2004-01-02,14.1850004196167,13.899999618530273,14.0,14.050000190734863,511600.0,10.11302661895752,9.832789357503255,9.335214099884034,9.635368633270264,9.786918082237243
2004-01-05,14.225000381469727,14.005000114440918,14.100000381469727,14.194999694824219,897600.0,10.217398643493652,9.89373156229655,9.351997909545899,9.634217252731323,9.790892343521119
2004-01-06,14.220000267028809,13.979999542236328,14.194999694824219,14.039999961853027,811400.0,10.105831146240234,9.928281656901042,9.366837291717529,9.63134030342102,9.795040154457093
2004-01-07,14.039999961853027,13.649999618530273,14.039999961853027,13.65999984741211,605800.0,9.832307815551758,9.948435656229655,9.379219856262207,9.62626627922058,9.798962044715882
2004-01-08,13.975000381469727,13.630000114440918,13.710000038146973,13.9399995803833,854800.0,10.033849716186523,9.991862932840982,9.392117366790771,9.622920637130738,9.803142404556274
2004-01-09,14.34000015258789,13.869999885559082,13.875,14.204999923706055,1597000.0,10.22459602355957,10.034810511271159,9.409619159698487,9.619580974578858,9.808900866508484
2004-01-12,14.175000190734863,13.819999694824219,14.154999732971191,13.899999618530273,514200.0,10.00505542755127,10.031211280822754,9.42251485824585,9.613113079071045,9.81281237602234
2004-01-13,14.109999656677246,13.854999542236328,13.925000190734863,13.875,608200.0,9.987064361572266,10.037209510803223,9.435552921295166,9.606644687652588,9.815599274635314
2004-01-14,13.920000076293945,13.800000190734863,13.899999618530273,13.864999771118164,846800.0,9.979866027832031,10.036249796549479,9.444931106567383,9.599279165267944,9.819795141220093
2004-01-15,14.079999923706055,13.350000381469727,13.914999961853027,13.369999885559082,598400.0,9.623570442199707,10.024013455708822,9.449910068511963,9.590933818817138,9.82244143486023
2004-01-16,13.755000114440918,13.489999771118164,13.494999885559082,13.755000114440918,834000.0,9.900688171386719,10.022093772888184,9.461794605255127,9.585933685302734,9.825741901397706
2004-01-20,14.324999809265137,13.880000114440918,13.880000114440918,14.175000190734863,1052600.0,10.203001022338867,10.037929280598958,9.479294891357421,9.585284118652345,9.83103558063507
2004-01-21,14.350000381469727,14.050000190734863,14.149999618530273,14.335000038146973,820400.0,10.318167686462402,10.053764915466308,9.498094081878662,9.585140428543092,9.836691040992736
2004-01-22,14.449999809265137,13.925000190734863,14.300000190734863,14.175000190734863,609600.0,10.203001022338867,10.053284835815429,9.514446392059327,9.581656608581543,9.84241286754608
2004-01-23,14.800000190734863,14.225000381469727,14.225000381469727,14.71500015258789,1613400.0,10.591686248779297,10.089274024963379,9.541442546844483,9.582633647918701,9.850720324516296
2004-01-26,14.71500015258789,14.53499984741211,14.71500015258789,14.704999923706055,679400.0,10.584488868713379,10.120704841613769,9.569586219787597,9.584399747848511,9.858581500053406
2004-01-27,14.899999618530273,14.600000381469727,14.675000190734863,14.720000267028809,569800.0,10.595285415649414,10.14589729309082,9.598665771484375,9.586309690475463,9.865033860206603
2004-01-28,14.78499984741211,14.454999923706055,14.6850004196167,14.59000015258789,1482800.0,10.501710891723633,10.172289276123047,9.624074325561523,9.588144931793213,9.870608081817627
2004-01-29,14.640000343322754,14.399999618530273,14.640000343322754,14.550000190734863,1962200.0,10.472917556762695,10.214996592203777,9.64789930343628,9.589297590255738,9.876127514839173
2004-01-30,14.6850004196167,14.454999923706055,14.5649995803833,14.510000228881836,480000.0,10.444128036499023,10.24234848022461,9.676330966949463,9.59023413658142,9.882287917137146
2004-02-02,14.864999771118164,14.475000381469727,14.635000228881836,14.6850004196167,651600.0,10.570094108581543,10.265381685892741,9.70922534942627,9.594762334823608,9.889684662818908
2004-02-03,14.739999771118164,14.5,14.585000038146973,14.635000228881836,755800.0,10.534102439880371,10.300651486714681,9.742263660430908,9.601872549057006,9.896419796943665
2004-02-04,14.71500015258789,14.5,14.635000228881836,14.555000305175781,466600.0,10.476517677307129,10.333281707763671,9.77616563796997,9.608980894088745,9.902688617706298
2004-02-05,14.59000015258789,14.145000457763672,14.520000457763672,14.1850004196167,707000.0,10.21020221710205,10.348637453715007,9.807260570526124,9.61238564491272,9.907144198417663
2004-02-06,14.229999542236328,14.024999618530273,14.1850004196167,14.15999984741211,566600.0,10.192200660705566,10.38654613494873,9.840010852813721,9.617834758758544,9.910760550498962
2004-02-09,14.645000457763672,14.175000190734863,14.175000190734863,14.625,501400.0,10.526906967163086,10.428294054667155,9.878159732818604,9.626343955993653,9.916710481643676
2004-02-10,15.029999732971191,14.5600004196167,14.649999618530273,14.875,1163400.0,10.706854820251465,10.461884307861329,9.919475669860839,9.638338823318481,9.924220185279847
2004-02-11,14.970000267028809,14.524999618530273,14.890000343322754,14.90999984741211,1716400.0,10.760982513427734,10.491405296325684,9.961226387023926,9.650982580184937,9.932838940620423
2004-02-12,14.994999885559082,14.8100004196167,14.944999694824219,14.824999809265137,668600.0,10.69963550567627,10.52451426188151,10.000022621154786,9.662008323669433,9.94186454296112
2004-02-13,14.829999923706055,14.574999809265137,14.829999923706055,14.739999771118164,664200.0,10.638286590576172,10.527620951334635,10.037663822174073,9.673066339492799,9.949156289100648
2004-02-17,14.949999809265137,14.789999961853027,14.789999961853027,14.925000190734863,1431400.0,10.771806716918945,10.540108807881673,10.078767261505128,9.68535195350647,9.957079944610596
2004-02-18,14.975000381469727,14.670000076293945,14.975000381469727,14.670000076293945,1060400.0,10.587766647338867,10.53960755666097,10.108488140106202,9.693788080215453,9.962834687232972
2004-02-19,14.845000267028809,14.619999885559082,14.619999885559082,14.649999618530273,638200.0,10.573330879211426,10.544382222493489,10.134321384429931,9.702653846740724,9.968659949302673
2004-02-20,14.800000190734863,14.4350004196167,14.725000381469727,14.664999961853027,592200.0,10.584158897399902,10.551798311869304,10.157779865264892,9.713888158798218,9.974842615127564
2004-02-23,14.699999809265137,14.5,14.6899995803833,14.5600004196167,327200.0,10.508378028869629,10.556081644694011,10.179938716888428,9.724831037521362,9.978345160484315
2004-02-24,14.864999771118164,14.550000190734863,14.574999809265137,14.819999694824219,422400.0,10.696027755737305,10.564477221171062,10.207074146270752,9.738009233474731,9.98198318004608
2004-02-25,14.944999694824219,14.725000381469727,14.944999694824219,14.84000015258789,790200.0,10.710460662841797,10.576234436035156,10.235218048095703,9.748784427642823,9.984516010284423
2004-02-26,15.050000190734863,14.739999771118164,14.885000228881836,15.050000190734863,360000.0,10.862022399902344,10.601934750874838,10.260706901550293,9.759963111877441,9.987521209716796
2004-02-27,15.050000190734863,14.800000190734863,15.050000190734863,14.859999656677246,1069400.0,10.724898338317871,10.636247825622558,10.2846049118042,9.770344552993775,9.98857069015503
2004-03-01,15.234999656677246,14.875,14.925000190734863,15.125,710400.0,10.916152000427246,10.68451124827067,10.315279140472413,9.782782049179078,9.989950342178345
2004-03-02,15.265000343322754,15.104999542236328,15.180000305175781,15.265000343322754,730800.0,11.017193794250488,10.717197036743164,10.344015369415283,9.796086444854737,9.991656317710877
2004-03-03,15.305000305175781,14.949999809265137,15.25,15.305000305175781,507600.0,11.046066284179688,10.739811134338378,10.36375581741333,9.810755910873413,9.993148865699768
2004-03-04,15.369999885559082,15.225000381469727,15.305000305175781,15.255000114440918,593000.0,11.009973526000977,10.756410535176595,10.386013469696046,9.825315599441529,9.995426959991455
2004-03-05,15.4399995803833,15.170000076293945,15.204999923706055,15.239999771118164,391400.0,10.999150276184082,10.776378186543782,10.406111240386963,9.838260154724122,9.998366489410401
2004-03-08,15.399999618530273,15.055000305175781,15.239999771118164,15.055000305175781,524400.0,10.865632057189941,10.7915345509847,10.42728157043457,9.84969017982483,9.998402309417724
2004-03-09,15.0600004196167,14.770000457763672,15.055000305175781,14.850000381469727,417400.0,10.71767807006836,10.787925974527996,10.443045463562012,9.860250587463378,9.998074040412902
2004-03-10,14.899999618530273,14.375,14.899999618530273,14.470000267028809,640000.0,10.44342041015625,10.778302892049153,10.452604503631592,9.870292730331421,9.996481819152832
2004-03-11,14.515000343322754,14.210000038146973,14.470000267028809,14.210000038146973,485000.0,10.255769729614258,10.757132148742675,10.456107234954834,9.877812623977661,9.99260968208313
2004-03-12,14.460000038146973,14.260000228881836,14.260000228881836,14.449999809265137,468000.0,10.428987503051758,10.746787389119467,10.460482940673828,9.886347141265869,9.990909514427186
