Date,High,Low,Open,Close,Volume,Adj Close,BLK-15ma,BLK-50ma,BLK-100ma,BLK-200ma
2005-06-27,77.4800033569336,75.9800033569336,76.0,77.4800033569336,55500.0,55.15216064453125,55.14360809326172,54.26515060424805,54.58762424468994,53.90317956924439
2005-06-28,79.61000061035156,77.66000366210938,77.66000366210938,79.5,54100.0,56.59001922607422,55.25417709350586,54.40156005859375,54.58804389953613,53.92489549636841
2005-06-29,79.87999725341797,79.27999877929688,79.31999969482422,79.77999877929688,27900.0,56.78934860229492,55.4525385538737,54.48976829528809,54.587984580993655,53.947115135192874
2005-06-30,80.5199966430664,79.8499984741211,80.02999877929688,80.44999694824219,31000.0,57.266265869140625,55.6271723429362,54.610347213745115,54.59135208129883,53.9714379119873
2005-07-01,81.19999694824219,79.87000274658203,80.30000305175781,81.19999694824219,59400.0,57.80013656616211,55.80370407104492,54.72572036743164,54.60132991790771,53.9974090385437
2005-07-05,82.5199966430664,81.41000366210938,81.44999694824219,81.80000305175781,62900.0,58.227230072021484,55.976915486653645,54.8231160736084,54.61847492218018,54.02611419677734
2005-07-06,83.8499984741211,81.94999694824219,81.9800033569336,83.8499984741211,104300.0,59.68646240234375,56.254051717122394,54.93962760925293,54.64420799255371,54.06148183822632
2005-07-07,84.1500015258789,82.45999908447266,83.83999633789062,82.58999633789062,87200.0,58.789554595947266,56.464751434326175,55.04188835144043,54.659912300109866,54.09359699249268
2005-07-08,82.7300033569336,81.7699966430664,82.23999786376953,82.1500015258789,91500.0,58.476383209228516,56.65077514648438,55.148237991333005,54.68032608032227,54.1270329284668
2005-07-11,83.9800033569336,82.33000183105469,82.33000183105469,83.5199966430664,56800.0,59.45158386230469,56.90940628051758,55.277637023925784,54.713247032165526,54.16671772003174
2005-07-12,84.51000213623047,83.37000274658203,83.5199966430664,84.25,62600.0,59.9712028503418,57.19413681030274,55.41402481079101,54.76492691040039,54.20797973632813
2005-07-13,84.43000030517578,83.3499984741211,84.43000030517578,83.7300033569336,48400.0,59.601043701171875,57.4779167175293,55.54527862548828,54.79404441833496,54.24939748764038
2005-07-14,84.27999877929688,83.5,83.7699966430664,84.16000366210938,43400.0,59.90714645385742,57.774984232584636,55.67981803894043,54.82424476623535,54.29424655914307
2005-07-15,83.94999694824219,82.41999816894531,83.91000366210938,83.75,54400.0,59.61528015136719,58.10669428507487,55.81518577575684,54.86000343322754,54.338798141479494
2005-07-18,84.30999755859375,83.16000366210938,84.0,83.48999786376953,47100.0,59.430233001708984,58.450270080566405,55.94912124633789,54.90147018432617,54.377249755859374
2005-07-19,85.5,82.7300033569336,83.30999755859375,83.29000091552734,107100.0,59.28783416748047,58.72598164876302,56.07453620910645,54.94257236480713,54.411997108459474
2005-07-20,83.4000015258789,82.94999694824219,83.4000015258789,83.1500015258789,116000.0,59.18820571899414,58.89919408162435,56.18023231506348,54.98225456237793,54.44568309783936
2005-07-21,83.16000366210938,82.44999694824219,83.1500015258789,82.69000244140625,67700.0,58.86074447631836,59.03728713989258,56.286043853759764,55.02261810302734,54.4748099899292
2005-07-22,82.69999694824219,82.16999816894531,82.69000244140625,82.30000305175781,101700.0,58.583160400390625,59.12508010864258,56.381482162475585,55.04325187683106,54.504238758087155
2005-07-25,83.22000122070312,81.91000366210938,82.1500015258789,83.0,71100.0,59.0814208984375,59.2104990641276,56.490998153686526,55.06915092468262,54.537637310028074
2005-07-26,84.08999633789062,82.80000305175781,83.0,83.98999786376953,93000.0,59.786136627197266,59.31442616780599,56.6130485534668,55.10287704467773,54.58381744384766
2005-07-27,85.54000091552734,83.44999694824219,84.13999938964844,85.30000305175781,87800.0,60.718624114990234,59.38323694864909,56.741268997192385,55.13890838623047,54.633392906188966
2005-07-28,85.55000305175781,84.9000015258789,85.30999755859375,84.9000015258789,132500.0,60.43390655517578,59.49286041259766,56.859540939331055,55.173794174194335,54.68277669906616
2005-07-29,85.62000274658203,84.81999969482422,85.02999877929688,85.0,48400.0,60.505069732666016,59.628106180826826,56.95583671569824,55.20556266784668,54.73483959197998
2005-08-01,85.38999938964844,83.9800033569336,85.1500015258789,84.37000274658203,59700.0,60.05662536621094,59.66844228108724,57.047418365478514,55.23497402191162,54.786842880249026
2005-08-02,85.45999908447266,84.08000183105469,84.37000274658203,84.4800033569336,83000.0,60.134918212890625,59.6793566385905,57.140991287231444,55.27169166564941,54.84184265136719
2005-08-03,84.69000244140625,84.0999984741211,84.33000183105469,84.61000061035156,66000.0,60.22746658325195,59.7211181640625,57.23868377685547,55.30699474334717,54.8989243888855
2005-08-04,84.95999908447266,83.44000244140625,84.95999908447266,83.5999984741211,60600.0,59.50852584838867,59.69454345703125,57.32979751586914,55.32979061126709,54.94966564178467
2005-08-05,83.5999984741211,82.05000305175781,83.5999984741211,82.45999908447266,84100.0,58.69704818725586,59.63332799275716,57.40354705810547,55.3451095199585,54.99641996383667
2005-08-08,83.33000183105469,82.13999938964844,82.30999755859375,82.2300033569336,51700.0,58.53331756591797,59.573533630371095,57.46678970336914,55.36446388244629,55.03827215194702
2005-08-09,83.58000183105469,82.2300033569336,82.2300033569336,83.31999969482422,41300.0,59.30922317504883,59.57495956420898,57.54540863037109,55.39377540588379,55.08509511947632
2005-08-10,84.6500015258789,83.31999969482422,83.31999969482422,84.5,52600.0,60.14915084838867,59.63902257283529,57.64196037292481,55.43056453704834,55.13780746459961
2005-08-11,84.55999755859375,83.55000305175781,84.5,83.97000122070312,72700.0,59.771881103515625,59.699765014648435,57.735504608154294,55.47350791931152,55.18007940292358
2005-08-12,84.94999694824219,83.91999816894531,84.12000274658203,84.41000366210938,62400.0,60.08510971069336,59.79989496866862,57.83815002441406,55.525610542297365,55.22289665222168
2005-08-15,86.61000061035156,84.62000274658203,84.62000274658203,85.37999725341797,143200.0,60.77556228637695,59.912837727864584,57.95204208374023,55.59823177337646,55.26955337524414
2005-08-16,85.63999938964844,84.27999877929688,85.44999694824219,84.4000015258789,66600.0,60.07799530029297,59.93229497273763,58.05055877685547,55.66756462097168,55.311208457946776
2005-08-17,86.1500015258789,84.33999633789062,84.3499984741211,84.95999908447266,34500.0,60.476593017578125,59.916159566243486,58.16146095275879,55.73294178009033,55.350350856781006
2005-08-18,85.25,84.29000091552734,84.95999908447266,85.25,41600.0,60.683013916015625,59.93276672363281,58.298842697143556,55.81520263671875,55.39056037902832
2005-08-19,85.93000030517578,84.80999755859375,85.25,85.45999908447266,31100.0,60.832515716552734,59.954596455891924,58.42255783081055,55.89895851135254,55.429827766418455
2005-08-22,85.45999908447266,84.86000061035156,85.41000366210938,85.0,56400.0,60.505069732666016,59.984492746988934,58.52961601257324,55.97270389556885,55.46559219360351
2005-08-23,85.26000213623047,84.37999725341797,85.12999725341797,84.86000061035156,63500.0,60.405391693115234,60.002524312337236,58.625142669677736,56.040489196777344,55.50550491333008
2005-08-24,84.75,84.0999984741211,84.66000366210938,84.25,93100.0,59.9712028503418,59.98544006347656,58.71397834777832,56.111235771179196,55.54028972625733
2005-08-25,84.2699966430664,83.83999633789062,84.0999984741211,84.01000213623047,46500.0,59.80037307739258,60.004896545410155,58.79740463256836,56.18303955078125,55.57756448745727
2005-08-26,84.30000305175781,82.8499984741211,83.98999786376953,84.1500015258789,57700.0,59.90001678466797,60.0850944519043,58.88168441772461,56.261795921325685,55.61653450012207
2005-08-29,84.31999969482422,83.31999969482422,84.05000305175781,84.30000305175781,36500.0,60.006813049316406,60.18332748413086,58.9703783416748,56.33864219665527,55.65501758575439
2005-08-30,84.25,82.58999633789062,84.25,83.02999877929688,59400.0,59.102779388427734,60.16956456502279,59.03842903137207,56.40900074005127,55.681588096618654
2005-08-31,82.69999694824219,81.2300033569336,82.69999694824219,82.1500015258789,79000.0,58.688438415527344,60.072183736165364,59.105310897827145,56.48847560882568,55.71189516067505
2005-09-01,84.05000305175781,81.93000030517578,82.1500015258789,83.83000183105469,38300.0,59.88862991333008,60.079966990153,59.194060821533206,56.58392280578613,55.74661912918091
2005-09-02,83.95999908447266,82.83999633789062,83.9000015258789,83.02999877929688,16600.0,59.31708526611328,60.02876536051432,59.2876099395752,56.677767295837405,55.777323741912845
2005-09-06,84.63999938964844,82.9800033569336,83.18000030517578,84.25,69300.0,60.18867492675781,59.98963953653971,59.40585151672363,56.78032768249512,55.81266794204712
2005-09-07,84.4000015258789,83.4800033569336,84.4000015258789,83.93000030517578,33900.0,59.9600830078125,59.98177871704102,59.50200996398926,56.88358028411865,55.852325439453125
2005-09-08,83.94000244140625,83.16999816894531,83.94000244140625,83.4000015258789,28300.0,59.581417083740234,59.92210032145182,59.561837921142576,56.981698989868164,55.88910394668579
2005-09-09,84.01000213623047,83.25,83.3499984741211,83.93000030517578,20400.0,59.9600830078125,59.873904927571616,59.62525260925293,57.057510452270506,55.92608619689941
2005-09-12,85.83999633789062,84.9000015258789,85.16999816894531,85.44999694824219,66000.0,61.04597091674805,59.888135274251304,59.70084671020508,57.1555969619751,55.962443027496334
2005-09-13,85.56999969482422,83.75,85.4000015258789,84.0,31000.0,60.01006317138672,59.85513483683268,59.74504524230957,57.2353828048706,55.993866748809815
2005-09-14,84.20999908447266,83.3499984741211,84.0,83.51000213623047,22000.0,59.660011291503906,59.805442810058594,59.773700866699215,57.29840847015381,56.02371620178223
2005-09-15,83.80000305175781,83.0199966430664,83.66000366210938,83.80000305175781,21000.0,59.867191314697266,59.798508707682295,59.77731544494629,57.35847152709961,56.0605859375
2005-09-16,84.36000061035156,83.63999938964844,83.80000305175781,84.25,77000.0,60.18867492675781,59.824395497639976,59.8052978515625,57.42359310150147,56.0923875617981
2005-09-19,85.62000274658203,84.1500015258789,84.3499984741211,85.44000244140625,41800.0,61.038848876953125,59.90031763712565,59.85654716491699,57.502392578125,56.126815204620364
2005-09-20,87.70999908447266,85.54000091552734,85.54000091552734,87.16000366210938,94000.0,62.26759719848633,60.05103658040365,59.91286743164063,57.595252227783206,56.168481540679934
2005-09-21,87.30000305175781,84.72000122070312,87.30000305175781,84.95999908447266,62000.0,60.695892333984375,60.15724411010742,59.927361221313475,57.67069301605225,56.203808288574216
2005-09-22,86.26000213623047,84.66000366210938,85.0199966430664,85.72000122070312,65100.0,61.23887634277344,60.32727330525716,59.96011787414551,57.752698249816895,56.2469713973999
2005-09-23,86.05999755859375,85.62000274658203,85.7300033569336,85.62000274658203,23300.0,61.16739273071289,60.412524159749346,59.98532279968262,57.83257041931152,56.287728500366214
2005-09-26,86.61000061035156,85.2300033569336,85.6500015258789,85.2300033569336,28100.0,60.88880157470703,60.51730524698893,60.01079322814942,57.91298950195313,56.32560911178589
2005-09-27,86.12000274658203,85.33000183105469,85.33000183105469,85.41999816894531,44100.0,61.024532318115234,60.573029073079425,60.04267921447754,57.99590023040771,56.3589409828186
2005-09-28,86.80000305175781,85.44000244140625,85.44000244140625,86.3499984741211,22200.0,61.68891525268555,60.68828455607096,60.09070083618164,58.08261852264404,56.395700721740724
2005-09-29,88.68000030517578,86.1500015258789,86.44999694824219,88.26000213623047,39800.0,63.05345916748047,60.91975402832031,60.16800590515137,58.17411911010742,56.43864734649658
2005-09-30,89.29000091552734,88.19999694824219,88.44000244140625,88.62000274658203,43000.0,63.310630798339844,61.143123881022134,60.2570036315918,58.27152374267578,56.48196155548096
2005-10-03,89.44999694824219,87.9000015258789,88.87000274658203,89.12000274658203,83200.0,63.6678466796875,61.31791559855143,60.35869735717773,58.37008975982666,56.5269204711914
2005-10-04,89.73999786376953,89.12000274658203,89.12000274658203,89.58999633789062,40200.0,64.00360107421875,61.58415145874024,60.45714096069336,58.47406955718994,56.5749711227417
2005-10-05,90.0,88.4000015258789,89.72000122070312,88.45999908447266,44900.0,63.196346282958984,61.819907124837236,60.525345153808594,58.56919685363769,56.6239302444458
2005-10-06,88.61000061035156,87.08999633789062,88.61000061035156,87.68000030517578,44600.0,62.63908004760742,62.00469970703125,60.56375427246094,58.65251163482666,56.667136154174806
2005-10-07,88.37000274658203,87.68000030517578,87.68000030517578,88.19999694824219,27200.0,63.010581970214844,62.19282684326172,60.61528778076172,58.73741436004639,56.711210536956784
2005-10-10,88.55000305175781,87.01000213623047,88.0999984741211,87.31999969482422,37600.0,62.38188171386719,62.282362365722655,60.652824020385744,58.804330368041995,56.74935106277466
2005-10-11,88.08000183105469,85.91000366210938,87.16999816894531,86.26000213623047,119800.0,61.6246452331543,62.239498901367185,60.68418441772461,58.865801391601565,56.78939205169678
2005-10-12,86.11000061035156,84.37999725341797,86.11000061035156,84.4800033569336,42400.0,60.35298538208008,62.2166384379069,60.6885457611084,58.91476852416992,56.819860744476316
2005-10-13,84.94000244140625,83.37000274658203,84.4800033569336,83.47000122070312,82800.0,59.63143539428711,62.109475708007814,60.676625137329104,58.95765445709228,56.84696880340576
2005-10-14,84.94000244140625,83.51000213623047,83.51000213623047,84.80000305175781,38200.0,60.58162307739258,62.07042439778646,60.69808708190918,59.01394229888916,56.877309017181396
2005-10-17,86.08000183105469,84.5199966430664,85.05000305175781,84.80000305175781,54500.0,60.58162307739258,62.04994583129883,60.73577857971191,59.06966281890869,56.907331218719484
2005-10-18,85.20999908447266,83.01000213623047,85.0,83.69000244140625,76000.0,59.78860092163086,61.967550404866536,60.76088424682617,59.113836975097655,56.93861585617066
2005-10-19,93.80000305175781,84.1500015258789,85.5,91.5999984741211,447000.0,65.4395751953125,62.217594401041666,60.88349128723144,59.21444995880127,56.99896774291992
2005-10-20,92.98999786376953,89.8499984741211,91.69999694824219,89.8499984741211,177800.0,64.18932342529297,62.29331868489583,60.96429473876953,59.30312755584717,57.055540885925296
2005-10-21,91.12000274658203,89.69999694824219,89.69999694824219,89.9000015258789,181300.0,64.22505187988281,62.35428009033203,61.05335815429687,59.39443138122559,57.09410249710083
2005-10-24,91.5199966430664,89.94999694824219,90.0,90.5999984741211,140900.0,64.72513580322266,62.424766031901044,61.14615867614746,59.492154350280764,57.14102788925171
2005-10-25,92.5,90.2300033569336,90.66000366210938,92.4800033569336,209300.0,66.06824493408203,62.562408955891925,61.25201232910156,59.6020272064209,57.1881344795227
2005-10-26,93.30000305175781,92.43000030517578,92.7300033569336,93.0,189800.0,66.4397201538086,62.77863388061523,61.37924682617187,59.714902801513674,57.237946014404294
2005-10-27,94.43000030517578,92.63999938964844,92.80000305175781,93.41999816894531,87800.0,66.7397689819336,63.05201314290365,61.50451034545898,59.832985649108885,57.2866088104248
2005-10-28,94.0,92.18000030517578,93.66999816894531,93.22000122070312,78600.0,66.59688568115234,63.291100056966144,61.62278778076172,59.960815238952634,57.33614677429199
2005-10-31,95.73999786376953,93.3499984741211,93.37000274658203,94.80000305175781,173900.0,67.72563171386719,63.64735005696615,61.760650100708006,60.091603965759276,57.388997135162356
2005-11-01,95.01000213623047,94.23999786376953,94.80999755859375,94.3499984741211,153800.0,67.40416717529297,64.03265151977538,61.89863204956055,60.214124031066895,57.44175909042358
2005-11-02,95.5,94.43000030517578,94.43000030517578,95.30000305175781,187100.0,68.08285522460938,64.54797617594402,62.05218132019043,60.338661994934085,57.50144655227661
2005-11-03,95.83999633789062,95.05000305175781,95.6500015258789,95.29000091552734,123200.0,68.07572174072266,65.11092859903971,62.21427169799804,60.46412502288818,57.56159286499023
2005-11-04,96.77999877929688,94.91000366210938,95.41999816894531,96.5199966430664,46800.0,68.95442962646484,65.6691157023112,62.39735282897949,60.597378730773926,57.626238651275635
2005-11-07,97.11000061035156,96.37000274658203,96.9000015258789,96.76000213623047,46200.0,69.12590026855469,66.23873418172201,62.581870498657224,60.73177745819092,57.692024269104
2005-11-08,97.94999694824219,96.68000030517578,97.05999755859375,97.87000274658203,62400.0,69.91889190673828,66.9140869140625,62.78011207580566,60.87524520874023,57.762551879882814
2005-11-09,99.30000305175781,97.80999755859375,97.80999755859375,99.25,124300.0,70.90475463867188,67.27843221028645,63.01615158081054,61.02729030609131,57.837196369171146
2005-11-10,100.75,99.1500015258789,99.4000015258789,100.38999938964844,77500.0,71.71916198730469,67.78042144775391,63.276766052246096,61.19103847503662,57.91570106506347
2005-11-11,101.58999633789062,100.12999725341797,100.63999938964844,101.58999633789062,57800.0,72.57645416259766,68.3371815999349,63.53052253723145,61.362291679382324,57.999375095367434
2005-11-14,101.88999938964844,100.75,101.88999938964844,101.47000122070312,47800.0,72.49076080322266,68.85488993326823,63.793996047973636,61.54080299377441,58.07820575714111
2005-11-15,101.33000183105469,99.1500015258789,101.16999816894531,100.0,149300.0,71.44054412841797,69.21304321289062,64.01903343200684,61.71244247436523,58.15355136871338
2005-11-16,100.25,97.79000091552734,100.19999694824219,98.12999725341797,67000.0,70.10462188720703,69.45736999511719,64.22192420959473,61.86196708679199,58.22479566574097
2005-11-17,105.0,98.37999725341797,98.37999725341797,104.01000213623047,220300.0,74.30535888671875,69.9617426554362,64.5164030456543,62.039120483398435,58.31358219146728
2005-11-18,106.6500015258789,103.87000274658203,104.01000213623047,104.66999816894531,237000.0,74.77682495117188,70.50707194010417,64.81273788452148,62.218995246887204,58.40348991394043
2005-11-21,105.19000244140625,104.0,104.47000122070312,105.02999877929688,173900.0,75.03402709960938,70.99429829915364,65.0924990081787,62.396672859191895,58.49401247024536
2005-11-22,108.66999816894531,105.23999786376953,105.30000305175781,108.1500015258789,192600.0,77.26295471191406,71.65155080159505,65.43755683898925,62.59130104064941,58.596315479278566
2005-11-23,109.3499984741211,107.80000305175781,108.25,108.7699966430664,67200.0,77.70589447021484,72.29308675130208,65.79847450256348,62.78608768463135,58.70228130340576
2005-11-25,111.01000213623047,109.02999877929688,109.30999755859375,111.0,40200.0,79.29901885986328,73.04130655924479,66.1871110534668,62.982213249206545,58.81321062088013
2005-11-28,111.0,108.5,111.0,108.9000015258789,69000.0,77.79878997802734,73.6309305826823,66.5393133544922,63.17230560302735,58.9161089515686
2005-11-29,109.0,108.2699966430664,108.91000366210938,108.88999938964844,53600.0,77.7916259765625,74.20864562988281,66.87436889648437,63.36545803070069,59.02289205551148
2005-11-30,109.25,107.7699966430664,108.63999938964844,107.83999633789062,72800.0,77.04150390625,74.68348642985026,67.16984703063964,63.54135723114014,59.12730213165283
2005-12-01,110.43000030517578,108.0,108.08000183105469,109.44999694824219,96300.0,78.40982055664062,75.18382415771484,67.52412559509277,63.72574340820312,59.24533515930176
2005-12-02,110.16999816894531,109.0199966430664,109.69999694824219,110.04000091552734,41500.0,78.83248901367188,75.65804595947266,67.87599784851074,63.91805786132812,59.35605113983154
2005-12-05,110.05999755859375,108.44999694824219,110.05999755859375,109.4000015258789,94300.0,78.37400817871094,76.04454956054687,68.2201301574707,64.10272647857666,59.463485622406004
2005-12-06,111.88999938964844,109.6500015258789,109.6500015258789,110.0,80800.0,78.80384826660156,76.46542205810547,68.57843109130859,64.294612159729,59.57730779647827
2005-12-07,109.75,108.05999755859375,109.75,108.31999969482422,71200.0,77.60028839111328,76.87607167561849,68.90994621276856,64.47631271362305,59.68889144897461
2005-12-08,109.4800033569336,108.26000213623047,108.26000213623047,108.66000366210938,75800.0,77.84390258789062,77.39202372233073,69.23304595947266,64.66187339782715,59.802222881317135
2005-12-09,109.68000030517578,108.58999633789062,108.91000366210938,109.25,160300.0,78.2665023803711,77.65609995524089,69.53730682373048,64.85265636444092,59.917455463409425
2005-12-12,111.80000305175781,109.5999984741211,109.5999984741211,110.48999786376953,96900.0,79.15485382080078,77.94796854654948,69.85419128417969,65.05559745788574,60.03910778045654
2005-12-13,112.25,110.4000015258789,110.73999786376953,111.58999633789062,60100.0,79.94290161132812,78.27522684733073,70.1796923828125,65.26919486999512,60.156223373413084
2005-12-14,113.3499984741211,111.80000305175781,111.83999633789062,112.81999969482422,95500.0,80.82408142089844,78.51263529459635,70.51610198974609,65.48662147521972,60.27788619995117
2005-12-15,113.55999755859375,112.68000030517578,113.06999969482422,113.44999694824219,71600.0,81.27540588378906,78.75060272216797,70.87768318176269,65.70151416778565,60.402195606231686
2005-12-16,113.87000274658203,112.68000030517578,113.8499984741211,112.69000244140625,85600.0,80.73099517822266,78.8460678100586,71.239521484375,65.90163787841797,60.52027313232422
2005-12-19,112.94000244140625,111.0,112.94000244140625,111.25,86300.0,79.69935607910156,78.97277221679687,71.57329696655273,66.09429237365723,60.63404327392578
2005-12-20,111.0,109.11000061035156,111.0,109.69999694824219,67200.0,78.58892822265625,79.02592569986979,71.89743789672852,66.27513095855713,60.7403468132019
2005-12-21,110.0,107.16000366210938,109.94999694824219,107.27999877929688,164500.0,76.85521697998047,79.01350657145183,72.20204933166504,66.44311687469482,60.839045448303224
2005-12-22,108.9000015258789,106.3499984741211,107.27999877929688,108.62999725341797,172000.0,77.82240295410156,78.97434539794922,72.55143768310546,66.61999172210693,60.94584169387817
2005-12-23,109.72000122070312,108.0,108.37999725341797,108.77999877929688,31700.0,77.92984008789062,78.91416880289714,72.91740577697755,66.79701545715332,61.05200510025024
2005-12-27,110.4000015258789,108.5,108.79000091552734,108.5199966430664,54400.0,77.74356842041016,78.87213948567708,73.2606446838379,66.97936588287354,61.15457824707031
2005-12-28,108.31999969482422,107.30999755859375,108.31999969482422,108.0,34000.0,77.37105560302734,78.77661997477213,73.59643333435059,67.16610595703125,61.255607738494874
2005-12-29,108.19999694824219,107.1500015258789,107.80000305175781,107.76000213623047,30200.0,77.1991195678711,78.74987538655598,73.94464370727539,67.35276397705078,61.358613929748536
2005-12-30,108.4800033569336,107.19999694824219,107.75,108.4800033569336,37300.0,77.71492004394531,78.74127655029297,74.19015060424805,67.53682094573975,61.46529817581177
2006-01-03,109.52999877929688,105.73999786376953,109.4800033569336,109.0,124500.0,78.08746337890625,78.72934061686198,74.46811340332032,67.71620407104493,61.573384304046634
2006-01-04,109.73999786376953,108.66000366210938,109.25,109.18000030517578,78200.0,78.21642303466797,78.66677856445312,74.74794082641601,67.90064949035644,61.687078704833986
2006-01-05,109.43000030517578,107.83000183105469,109.43000030517578,108.0,35800.0,77.37105560302734,78.49532216389974,75.0008592224121,68.07350894927978,61.79955974578857
2006-01-06,110.41999816894531,107.79000091552734,107.79000091552734,110.41999816894531,69100.0,79.1047592163086,78.38070068359374,75.26158950805664,68.2568009185791,61.927516345977786
2006-01-09,112.48999786376953,110.51000213623047,111.79000091552734,111.69999694824219,95900.0,80.02172088623047,78.29712168375652,75.53322952270508,68.45623817443848,62.06190139770508
2006-01-10,113.11000061035156,111.0999984741211,111.47000122070312,112.16000366210938,76900.0,80.35124969482422,78.27180531819661,75.8054591369629,68.65498474121094,62.193963260650634
2006-01-11,112.55000305175781,110.38999938964844,111.26000213623047,110.5199966430664,88200.0,79.1763916015625,78.23694101969402,76.0570492553711,68.83991851806641,62.327560577392575
2006-01-12,111.98999786376953,110.0199966430664,110.31999969482422,111.98999786376953,94400.0,80.22947692871094,78.34631093343098,76.30712615966797,69.03388813018799,62.46642332077026
2006-01-13,112.87000274658203,111.73999786376953,111.73999786376953,112.6500015258789,47400.0,80.70231628417969,78.6027842203776,76.5730891418457,69.23586059570313,62.604282245635986
2006-01-17,114.5,111.02999877929688,113.6500015258789,111.79000091552734,111000.0,80.0862045288086,78.75370432535807,76.81315612792969,69.43266872406006,62.736578960418704
2006-01-18,111.3499984741211,109.02999877929688,111.29000091552734,110.9000015258789,129200.0,79.4486312866211,78.8549570719401,77.04061431884766,69.62744300842286,62.86933938980103
2006-01-19,120.73999786376953,114.8499984741211,114.8499984741211,119.3499984741211,553600.0,85.5021743774414,79.37219746907552,77.37156921386719,69.88446102142333,63.0337502861023
2006-01-20,130.77000427246094,125.05999755859375,130.39999389648438,127.0,674100.0,90.98262023925781,80.27963511149089,77.80870361328125,70.19528705596923,63.22854148864746
2006-01-23,128.58999633789062,122.81999969482422,125.0,128.17999267578125,245100.0,91.8279800415039,81.25489247639975,78.24688537597656,70.51349872589111,63.42607046127319
2006-01-24,129.07000732421875,127.72000122070312,128.99000549316406,128.9600067138672,121000.0,92.38677215576172,82.23301595052084,78.67652572631836,70.84633865356446,63.627669696807864
2006-01-25,130.72000122070312,128.72000122070312,129.77000427246094,129.49000549316406,126300.0,92.76646423339844,83.21161600748698,79.09747177124024,71.18711891174317,63.837797260284425
2006-01-26,136.55999755859375,129.58999633789062,129.58999633789062,135.00999450683594,295200.0,96.72097778320312,84.44525299072265,79.58036224365235,71.5554423904419,64.06968259811401
2006-01-27,135.02000427246094,131.6699981689453,135.02000427246094,133.1199951171875,228800.0,95.3669662475586,85.64498036702474,80.03788635253906,71.91594120025634,64.29685424804687
2006-01-30,134.0,132.02999877929688,133.27999877929688,133.39999389648438,229000.0,95.56755065917969,86.74249979654948,80.5204264831543,72.26972995758057,64.52502882003785
2006-01-31,133.99000549316406,132.22000122070312,133.8000030517578,132.8000030517578,86200.0,95.13774871826172,87.75023498535157,81.02108901977539,72.62150661468506,64.75254344940186
2006-02-01,131.75,123.0,123.98999786376953,129.5399932861328,385300.0,92.80229187011719,88.58030446370442,81.39102767944335,72.95371536254883,64.96770717620849
2006-02-02,129.4600067138672,128.24000549316406,128.24000549316406,129.05999755859375,96200.0,92.45841979980469,89.46577301025391,81.74465957641601,73.27869873046875,65.16810459136963
2006-02-03,129.86000061035156,128.0500030517578,128.82000732421875,129.66000366210938,80500.0,92.88822174072266,90.30968933105468,82.10174346923829,73.5971212387085,65.3763591003418
2006-02-06,131.38999938964844,129.27000427246094,129.41000366210938,130.5500030517578,67200.0,93.52581787109375,91.16458943684896,82.42700073242187,73.93227878570556,65.58383079528808
2006-02-07,131.52999877929688,129.55999755859375,130.89999389648438,130.19000244140625,98300.0,93.2679214477539,92.04337056477864,82.73824127197265,74.26835788726807,65.78338317871093
2006-02-08,131.39999389648438,130.00999450683594,130.44000244140625,131.11000061035156,82400.0,93.92701721191406,93.0085962931315,83.03080123901367,74.60895614624023,65.98371383666992
2006-02-09,138.0,132.5,132.5,134.30999755859375,255700.0,96.2195053100586,93.72308502197265,83.3992155456543,74.96926445007324,66.19642877578735
2006-02-10,134.30999755859375,131.1300048828125,134.30999755859375,131.50999450683594,211500.0,94.21358489990234,93.93848266601563,83.7276547241211,75.30101181030274,66.40170219421387
2006-02-13,150.0,141.75,144.89999389648438,141.99000549316406,1449400.0,101.721435546875,94.5980463663737,84.22125335693359,75.69555019378662,66.64540121078491
2006-02-14,147.00999450683594,141.24000549316406,142.25,145.9600067138672,450600.0,104.56549835205078,95.4099614461263,84.7443669128418,76.13424625396729,66.90246963500977
2006-02-15,161.49000549316406,151.25,155.5500030517578,151.25,2536000.0,108.35529327392578,96.44921671549479,85.33482299804687,76.60541042327881,67.17905433654785
2006-02-16,153.0,148.5,151.0,150.89999389648438,338500.0,108.10452270507812,97.20811971028645,85.92943328857422,77.07478172302245,67.453676071167
2006-02-17,149.80999755859375,144.00999450683594,149.8000030517578,146.5800018310547,442700.0,105.00968933105469,97.85096791585286,86.45355010986329,77.51599060058594,67.71449005126954
2006-02-21,149.4199981689453,144.9600067138672,148.5,145.27000427246094,209700.0,104.07123565673828,98.41788024902344,86.98296905517579,77.94645763397217,67.97117893218994
2006-02-22,146.8000030517578,143.10000610351562,143.75,144.4199981689453,266100.0,103.46226501464844,98.97284800211588,87.49533630371094,78.3641911315918,68.22340482711792
2006-02-23,144.1999969482422,140.2899932861328,144.1999969482422,141.8000030517578,473600.0,101.58531951904297,99.55838317871094,87.96171264648437,78.74950973510742,68.46181442260742
2006-02-24,144.5,142.35000610351562,144.5,143.5,247000.0,102.8032455444336,100.24803822835287,88.43468048095703,79.14443588256836,68.70797981262207
2006-02-27,144.49000549316406,142.24000549316406,143.38999938964844,143.5,168400.0,102.8032455444336,100.90903981526692,88.89188735961915,79.53578987121583,68.95293981552123
2006-02-28,143.75999450683594,141.07000732421875,143.25,142.10000610351562,184400.0,101.80026245117188,101.4606694539388,89.31141098022461,79.91375648498536,69.19391302108765
