Date,High,Low,Open,Close,Volume,Adj Close,RL-15ma,RL-50ma,RL-100ma,RL-200ma
2011-09-23,147.14999389648438,142.5800018310547,142.5800018310547,146.52999877929688,1016600.0,128.0157928466797,123.60443115234375,117.77381240844727,114.8404712677002,109.23562671661377
2011-09-26,147.3800048828125,142.2899932861328,147.0,146.82000732421875,1315300.0,128.2691192626953,124.47749837239583,117.98436111450195,115.00425834655762,109.38526985168457
2011-09-27,152.38999938964844,147.89999389648438,150.0,148.77000427246094,1356200.0,129.97274780273438,125.5101531982422,118.23300186157226,115.16981620788575,109.543561668396
2011-09-28,147.47999572753906,143.2100067138672,144.42999267578125,143.55999755859375,1731800.0,125.58990478515625,125.91513315836589,118.3349267578125,115.29512229919433,109.68537757873536
2011-09-29,145.92999267578125,134.0,145.6999969482422,139.8000030517578,1926000.0,122.3005599975586,126.07053731282552,118.36617279052734,115.38797103881836,109.81039859771728
2011-09-30,137.2100067138672,129.0800018310547,137.2100067138672,129.6999969482422,2383900.0,113.46479797363281,125.83142445882162,118.18767974853516,115.36515892028808,109.89080574035644
2011-10-03,132.27999877929688,125.63999938964844,126.91000366210938,125.66999816894531,1393000.0,109.93925476074219,125.3007802327474,117.95090621948242,115.31424446105957,109.94775550842286
2011-10-04,132.13999938964844,121.30000305175781,123.77999877929688,131.67999267578125,1900000.0,115.19693756103516,124.91446584065756,117.83431274414062,115.2922671508789,110.02707801818848
2011-10-05,133.39999389648438,128.61000061035156,131.02999877929688,132.8800048828125,1266300.0,116.24676513671875,124.32265014648438,117.75846130371093,115.29186653137207,110.11412956237793
2011-10-06,141.69000244140625,134.80999755859375,135.0,141.2899932861328,1712800.0,123.60400390625,123.95106811523438,117.90611083984375,115.37428466796875,110.23044082641601
2011-10-07,143.66000366210938,138.88999938964844,141.8800048828125,141.0500030517578,1400500.0,123.39407348632812,123.59403076171876,118.00500595092774,115.4623673248291,110.35244583129882
2011-10-10,145.67999267578125,142.3699951171875,142.4499969482422,144.82000732421875,1035100.0,126.692138671875,123.27339884440104,118.17877334594726,115.56031433105468,110.50016437530518
2011-10-11,144.4600067138672,142.1699981689453,142.88999938964844,143.27999877929688,960700.0,125.34489440917969,122.79014689127604,118.31895690917969,115.62655776977539,110.63605651855468
2011-10-12,146.50999450683594,143.83999633789062,144.66000366210938,144.85000610351562,1085400.0,126.71839904785156,122.68618367513021,118.64124557495117,115.75791488647461,110.78116554260254
2011-10-13,146.2899932861328,143.32000732421875,143.33999633789062,145.75,644400.0,127.5057373046875,122.81700846354167,118.92826049804688,115.91101524353027,110.9330415725708
2011-10-14,148.75,146.27000427246094,147.6699981689453,148.22000122070312,824500.0,129.6665496826172,122.92705891927083,119.42011703491211,116.07900695800781,111.09119300842285
2011-10-17,148.5500030517578,143.8800048828125,148.0,144.27000427246094,667200.0,126.21102905273438,122.78985290527343,119.76860229492188,116.34058486938477,111.23925178527833
2011-10-18,149.52999877929688,139.0800018310547,146.0500030517578,148.32000732421875,1790900.0,129.75399780273438,122.7752695719401,120.36896682739258,116.60601493835449,111.4016724395752
2011-10-19,148.24000549316406,143.2899932861328,147.55999755859375,143.72999572753906,957700.0,125.73857879638672,122.78518117268881,120.78960189819335,116.76054725646972,111.55851634979248
2011-10-20,146.6999969482422,141.38999938964844,142.77999877929688,145.27999877929688,1116300.0,127.09458923339844,123.10478312174479,121.1424787902832,116.92567359924317,111.7224016571045
2011-10-21,150.77000427246094,146.9600067138672,146.9600067138672,150.74000549316406,1225600.0,131.8711395263672,124.33187255859374,121.49880432128906,117.18497200012207,111.91173721313477
2011-10-24,159.3699951171875,151.77000427246094,151.77000427246094,157.5500030517578,1581700.0,137.82867431640625,126.19116719563802,121.84969863891601,117.50916687011718,112.13599884033204
2011-10-25,156.88999938964844,153.00999450683594,155.77999877929688,153.61000061035156,873300.0,134.3818359375,127.47016042073568,122.07906173706054,117.78231948852539,112.33941204071044
2011-10-26,155.8699951171875,150.02999877929688,155.19000244140625,153.24000549316406,987000.0,134.05821228027344,128.657590230306,122.35611892700196,118.06436088562012,112.54051036834717
2011-10-27,161.42999267578125,156.27999877929688,158.6999969482422,159.27000427246094,1493900.0,139.33335876464844,129.70621388753256,122.80594985961915,118.39287338256835,112.76410896301269
2011-10-28,162.97999572753906,157.1999969482422,158.47999572753906,162.07000732421875,967000.0,141.78289794921875,130.93213551839193,123.42358779907227,118.76838638305664,113.00052124023438
2011-10-31,164.5500030517578,158.77000427246094,160.67999267578125,158.7899932861328,1213000.0,138.91346740722656,131.74689076741535,124.08552993774414,119.09479331970215,113.21605480194091
2011-11-01,158.9499969482422,153.75,154.35000610351562,157.30999755859375,1328500.0,137.6186981201172,132.56514434814454,124.7217514038086,119.42744338989257,113.4270739364624
2011-11-02,160.5500030517578,157.24000549316406,159.47999572753906,159.5399932861328,898200.0,139.56956481933594,133.42188873291016,125.23274475097656,119.77236183166504,113.66469917297363
2011-11-03,158.75,150.02000427246094,157.6199951171875,157.38999938964844,2413000.0,137.68875122070312,134.1007563273112,125.66540908813477,120.08085166931153,113.89592491149902
2011-11-04,158.4199981689453,154.75,155.52000427246094,157.33999633789062,936700.0,137.64498901367188,134.63265228271484,126.15975189208984,120.40556510925293,114.13150394439697
2011-11-07,159.22999572753906,154.0,156.82000732421875,157.32000732421875,958500.0,137.62745666503906,135.39374745686848,126.61198394775391,120.71536102294922,114.36351181030274
2011-11-08,160.39999389648438,154.8000030517578,158.75999450683594,159.0500030517578,1621300.0,139.1409149169922,136.01954193115233,127.02546661376954,121.02476470947266,114.60439342498779
2011-11-09,151.82000732421875,147.0,149.0500030517578,149.94000244140625,3180300.0,131.17127990722656,136.38172200520833,127.27571212768555,121.23597900390625,114.79832897186279
2011-11-10,153.47000122070312,148.30999755859375,152.10000610351562,151.22000122070312,1201400.0,132.29104614257812,136.7281524658203,127.52581283569336,121.44382347106934,115.00065040588379
2011-11-11,156.6699981689453,150.85000610351562,153.19000244140625,155.5,1006700.0,136.03526306152344,137.0057607014974,127.87456192016602,121.69469284057617,115.22805030822754
2011-11-14,157.57000732421875,154.25999450683594,154.8000030517578,156.11000061035156,850100.0,136.56890869140625,136.9217763264974,128.30247787475585,121.94426940917968,115.44418422698975
2011-11-15,157.05999755859375,153.82000732421875,155.86000061035156,155.41000366210938,888800.0,135.95655822753906,137.0267578125,128.73195053100585,122.20839584350585,115.65843200683594
2011-11-16,154.94000244140625,151.5500030517578,153.5800018310547,152.0,935300.0,132.97337341308594,136.95443522135417,129.00111389160156,122.4371949005127,115.8581558227539
2011-11-17,152.58999633789062,146.83999633789062,151.89999389648438,148.22000122070312,1490500.0,129.6665496826172,136.3099812825521,129.1950549316406,122.60073783874512,116.0336381149292
2011-11-18,149.72000122070312,145.3800048828125,149.66000366210938,146.22000122070312,1061800.0,127.91694641113281,135.38558451334634,129.41236404418945,122.73516525268555,116.18308532714843
2011-11-21,144.00999450683594,140.89999389648438,143.3000030517578,143.0399932861328,1315500.0,125.13494873046875,134.4670166015625,129.5570846557617,122.82796913146973,116.31304859161376
2011-11-22,143.67999267578125,140.99000549316406,142.39999389648438,142.17999267578125,772600.0,124.38261413574219,133.58461100260416,129.6249038696289,122.89848449707031,116.43084629058838
2011-11-23,142.91000366210938,138.0800018310547,140.08999633789062,141.7899932861328,985000.0,124.0414047241211,132.54940032958984,129.603251953125,122.9547550201416,116.50522209167481
2011-11-25,142.0500030517578,138.8000030517578,141.27000427246094,138.8000030517578,561000.0,121.42570495605469,131.46519724527994,129.4482113647461,122.98146118164063,116.55942165374756
2011-11-28,146.75,143.32000732421875,143.32000732421875,145.33999633789062,972900.0,127.14706420898438,130.7653355916341,129.41615997314454,123.03689979553222,116.64270706176758
2011-11-29,143.57000732421875,139.75,143.49000549316406,140.66000366210938,1736300.0,123.05291748046875,129.7936996459961,129.2471859741211,123.06520065307618,116.70730690002442
2011-11-30,146.85000610351562,139.8800048828125,146.19000244140625,141.86000061035156,1602100.0,124.1026611328125,128.79114939371746,129.07736572265625,123.13291648864747,116.7833390045166
2011-12-01,143.99000549316406,139.8300018310547,140.88999938964844,143.32000732421875,1591000.0,125.37991333007812,128.40505828857422,129.01940704345702,123.21567672729492,116.8634928894043
2011-12-02,148.0800018310547,144.36000061035156,145.08999633789062,144.7100067138672,770900.0,126.595947265625,128.02538503011067,129.04045867919922,123.30657859802245,116.95251392364501
2011-12-05,151.60000610351562,146.5,147.3000030517578,150.14999389648438,1650100.0,131.35496520996094,127.71336517333984,129.10724212646485,123.44052726745605,117.05200523376465
2011-12-06,152.0,149.52000427246094,150.6199951171875,150.6300048828125,1100200.0,131.77490234375,127.39376475016276,129.17735778808594,123.58085945129395,117.17188499450684
2011-12-07,151.50999450683594,148.19000244140625,150.6699981689453,149.35000610351562,924300.0,130.6551055908203,127.0403345743815,129.19100494384764,123.71200340270997,117.29348125457764
2011-12-08,150.0,145.64999389648438,148.5500030517578,146.33999633789062,807900.0,128.0218963623047,126.71023610432943,129.23964477539062,123.78728576660156,117.39455253601074
2011-12-09,147.99000549316406,143.5800018310547,146.2899932861328,147.17999267578125,797000.0,128.75672912597656,126.64958140055339,129.36876815795898,123.86747047424316,117.49276638031006
2011-12-12,146.10000610351562,143.47000122070312,145.3000030517578,145.1999969482422,785400.0,127.02458190917969,126.59009043375652,129.63996383666992,123.91382179260253,117.57613605499267
2011-12-13,146.5399932861328,139.47000122070312,145.82000732421875,141.00999450683594,685300.0,123.35906982421875,126.47169850667318,129.90836013793944,123.92963317871094,117.65254329681396
2011-12-14,140.63999938964844,137.11000061035156,140.25,138.8800048828125,1191700.0,121.49571228027344,126.27923838297527,130.03433563232423,123.93432418823242,117.71880634307861
2011-12-15,140.9199981689453,137.57000732421875,140.0,140.11000061035156,761600.0,122.57173156738281,126.18126017252604,130.1608349609375,123.95964813232422,117.78100025177002
2011-12-16,141.94000244140625,138.25999450683594,141.30999755859375,139.1300048828125,916400.0,121.71442413330078,126.20050811767578,130.1230433654785,124.01457710266114,117.84400257110596
2011-12-19,140.49000549316406,135.72000122070312,139.66000366210938,135.97999572753906,800600.0,118.95870971679688,125.65461781819661,130.0343360900879,124.01967102050781,117.89614372253418
2011-12-20,138.5,136.4600067138672,138.1199951171875,137.3000030517578,875500.0,120.11347961425781,125.45865529378256,129.90276290893556,124.04076812744141,117.94543682098389
2011-12-21,137.3800048828125,135.8000030517578,136.75999450683594,136.6199951171875,722300.0,119.51859283447266,125.15305074055989,129.7862368774414,124.05259689331055,117.9909716796875
2011-12-22,137.30999755859375,135.35000610351562,136.9199981689453,135.97000122070312,464200.0,118.94996643066406,124.7243876139323,129.63086822509766,124.13605690002441,118.03919364929199
2011-12-23,139.35000610351562,136.07000732421875,136.60000610351562,139.3000030517578,551200.0,121.86310577392578,124.408864847819,129.51801559448242,124.22313804626465,118.09449161529541
2011-12-27,141.83999633789062,137.66000366210938,138.8300018310547,140.63999938964844,354500.0,123.03538513183594,123.854226175944,129.3853923034668,124.40275466918945,118.17093517303466
2011-12-28,141.0500030517578,138.5,140.27000427246094,138.72000122070312,466000.0,121.52853393554688,123.17113494873047,129.29174240112306,124.53017234802246,118.24215225219727
2011-12-29,139.4600067138672,137.5800018310547,138.82000732421875,138.39999389648438,564100.0,121.24823760986328,122.54401041666667,129.12162719726564,124.7452970123291,118.32072036743165
2011-12-30,139.25,137.7100067138672,138.3800048828125,138.0800018310547,470500.0,120.96785736083984,122.07374114990235,129.0262127685547,124.90790733337403,118.39566577911377
2012-01-03,141.72000122070312,136.9199981689453,140.83999633789062,137.1199951171875,751500.0,120.12686157226562,121.49841664632162,128.88685821533204,125.01466850280762,118.48556583404542
2012-01-04,144.2100067138672,137.0399932861328,137.0399932861328,142.8800048828125,1027400.0,125.1729965209961,121.3749776204427,128.7528953552246,125.12584983825684,118.58998462677002
2012-01-05,142.5500030517578,138.0,141.30999755859375,142.16000366210938,1059100.0,124.54224395751953,121.4538558959961,128.4871667480469,125.16843269348145,118.69673637390137
2012-01-06,141.8000030517578,139.7899932861328,141.6999969482422,140.6999969482422,578700.0,123.26315307617188,121.57168528238932,128.26479309082032,125.17192741394042,118.79278163909912
2012-01-09,147.5,144.25999450683594,145.5500030517578,146.36000061035156,1539000.0,128.22174072265625,121.94835255940755,128.14806365966797,125.25209129333496,118.9129231262207
2012-01-10,147.69000244140625,141.82000732421875,145.72999572753906,147.32000732421875,1594000.0,129.0627899169922,122.43824361165365,127.94265228271485,125.374301071167,119.0334814453125
2012-01-11,145.44000244140625,143.08999633789062,144.0800018310547,144.5399932861328,999600.0,126.62728118896484,122.94948170979818,127.63953994750976,125.53156387329102,119.14656497955322
2012-01-12,144.63999938964844,141.2899932861328,143.6999969482422,144.44000244140625,860200.0,126.53965759277344,123.37789357503256,127.3920637512207,125.73879684448242,119.24140071868896
2012-01-13,145.24000549316406,143.22000122070312,143.47000122070312,143.6699981689453,503000.0,125.86508178710938,123.80099283854166,127.15699142456054,125.93937141418456,119.32619041442871
2012-01-17,145.64999389648438,141.58999633789062,144.97999572753906,142.19000244140625,914600.0,124.56851196289062,124.17556254069011,126.85697036743164,126.0448575592041,119.40973106384277
2012-01-18,146.02999877929688,140.6999969482422,142.5500030517578,145.7100067138672,922100.0,127.65227508544922,124.56150716145834,126.65624084472657,126.16082496643067,119.49569332122803
2012-01-19,147.10000610351562,144.80999755859375,146.11000061035156,146.6699981689453,1310500.0,128.49325561523438,124.9253651936849,126.47320617675781,126.31647903442382,119.57988513946533
2012-01-20,147.82000732421875,146.07000732421875,147.16000366210938,146.94000244140625,710800.0,128.72988891601562,125.40545552571615,126.29525482177735,126.45361938476563,119.66268684387207
2012-01-23,147.89999389648438,143.0399932861328,145.91000366210938,145.97000122070312,770700.0,127.88008117675781,125.84757843017579,126.07003814697265,126.5477523803711,119.75476020812988
2012-01-24,151.99000549316406,145.75999450683594,145.75999450683594,150.72999572753906,1439000.0,132.05014038085938,126.58639729817709,126.08761535644531,126.68166374206542,119.86511054992675
2012-01-25,152.47000122070312,148.69000244140625,149.8000030517578,151.72999572753906,644800.0,132.9262237548828,127.43968811035157,126.1003189086914,126.81306587219238,119.9906579208374
2012-01-26,152.94000244140625,149.1300048828125,151.72999572753906,150.27999877929688,609300.0,131.65589904785156,127.87188161214193,126.01273162841797,126.94364677429199,120.10601551055908
2012-01-27,152.3800048828125,148.74000549316406,149.8000030517578,151.52000427246094,572700.0,132.7422637939453,128.41854960123698,125.93619873046875,127.1193383026123,120.22754638671876
2012-01-30,151.38999938964844,149.08999633789062,150.5,151.0,724800.0,132.2866668701172,129.0201171875,125.8628009033203,127.29737571716309,120.32900424957275
2012-01-31,153.1199951171875,151.16000366210938,151.91000366210938,152.0,905600.0,133.16273498535156,129.34951680501302,125.86658813476562,127.4338510131836,120.43654346466064
2012-02-01,154.66000366210938,152.25,152.86000061035156,153.91000366210938,1269800.0,134.83602905273438,129.7343994140625,125.96997772216797,127.5825163269043,120.54808769226074
2012-02-02,156.0,152.4499969482422,153.1699981689453,153.0,667700.0,134.03884887695312,130.22850392659504,126.09241577148437,127.75238990783691,120.66271156311035
2012-02-03,156.8699951171875,154.0,154.72000122070312,155.97000122070312,797500.0,136.64076232910156,130.90191090901692,126.32253204345703,127.93980834960938,120.78550369262695
2012-02-06,157.80999755859375,154.47999572753906,155.5800018310547,157.41000366210938,881200.0,137.9022979736328,131.7043919881185,126.59292572021485,128.10891479492187,120.90029781341553
2012-02-07,158.0,154.50999450683594,157.0,157.07000732421875,1257900.0,137.6044464111328,132.57345428466797,126.86418655395508,128.23371925354004,121.00823795318604
2012-02-08,178.47000122070312,170.02000427246094,170.7100067138672,171.49000549316406,5736700.0,150.23741149902344,134.07913004557292,127.44042068481446,128.44431602478028,121.18265769958496
2012-02-09,175.97999572753906,168.1999969482422,171.60000610351562,172.5399932861328,2000900.0,151.1572265625,135.5900614420573,127.92062393188476,128.66839195251464,121.36712837219238
2012-02-10,174.10000610351562,169.9499969482422,169.9499969482422,172.60000610351562,1274700.0,151.20982360839844,137.0887237548828,128.48376205444336,128.86547401428223,121.54610500335693
2012-02-13,174.49000549316406,171.25999450683594,173.0500030517578,172.3699951171875,853500.0,151.0083465576172,138.63060811360677,129.02187576293946,129.04962074279786,121.72734535217285
2012-02-14,174.8699951171875,171.0,171.27000427246094,174.77999877929688,891500.0,153.11965942382812,140.03524271647134,129.57667068481445,129.29803886413575,121.92258769989013
2012-02-15,176.0,172.36000061035156,175.0,172.6199951171875,1022500.0,151.2273406982422,141.25531717936198,130.0692985534668,129.554878616333,122.1148236465454
2012-02-16,176.47000122070312,173.0500030517578,173.99000549316406,174.42999267578125,881400.0,152.81304931640625,142.6657938639323,130.4984602355957,129.80285118103026,122.32166122436523
2012-02-17,176.72999572753906,173.9600067138672,174.99000549316406,174.47000122070312,643300.0,152.8480682373047,144.0061808268229,130.9199235534668,130.04864067077636,122.52644950866699
2012-02-21,174.97000122070312,170.9199981689453,174.55999755859375,172.5800018310547,620500.0,151.19232177734375,145.266557820638,131.33066787719727,130.26083641052247,122.7153263092041
2012-02-22,172.89999389648438,171.2899932861328,172.08999633789062,171.50999450683594,896300.0,150.25489807128906,146.40603535970052,131.77532791137696,130.5074863433838,122.90130432128906
2012-02-23,173.85000610351562,171.52000427246094,171.7100067138672,173.24000549316406,688900.0,151.77053833007812,147.53500264485677,132.235604095459,130.802186126709,123.09507858276368
2012-02-24,173.7100067138672,172.33999633789062,173.47999572753906,173.32000732421875,567100.0,151.84059143066406,148.72178548177084,132.73192428588868,131.1859440612793,123.2755514907837
2012-02-27,176.25,171.25,171.86000061035156,174.4600067138672,633500.0,152.8393096923828,149.80168863932292,133.32152908325196,131.6149446105957,123.46459453582764
2012-02-28,175.13999938964844,172.9499969482422,174.33999633789062,174.6999969482422,419100.0,153.04959106445312,150.81150817871094,133.95260665893554,131.99347114562988,123.64286914825439
2012-02-29,176.10000610351562,173.5,175.27999877929688,173.72999572753906,643400.0,152.1997528076172,151.78452860514324,134.54516708374024,132.35300102233887,123.82243377685546
2012-03-01,178.30999755859375,174.77000427246094,174.8699951171875,177.91000366210938,706000.0,155.86175537109375,152.15948486328125,135.2281137084961,132.6755785369873,124.02493160247803
2012-03-02,178.19000244140625,175.97999572753906,177.5,176.61000061035156,521900.0,154.72288513183594,152.3971954345703,135.94339721679688,132.9888666534424,124.22561698913574
2012-03-05,177.9499969482422,175.11000061035156,176.1999969482422,176.77999877929688,543000.0,154.87179565429688,152.64132690429688,136.63856353759766,133.2706632232666,124.41548877716065
2012-03-06,174.38999938964844,169.58999633789062,174.38999938964844,170.50999450683594,1362600.0,149.37884521484375,152.5326934814453,137.23576858520508,133.51100273132323,124.56878025054931
2012-03-07,172.74000549316406,170.67999267578125,172.47999572753906,171.33999633789062,797700.0,150.10597229003906,152.33178100585937,137.8588887023926,133.74487846374512,124.75139667510986
2012-03-08,174.6999969482422,172.14999389648438,172.83999633789062,173.77999877929688,662500.0,152.2435760498047,152.39953002929687,138.46649810791016,133.9922568511963,124.95163604736328
2012-03-09,177.3800048828125,173.6699981689453,174.1699981689453,176.38999938964844,527800.0,154.53012084960938,152.51400146484374,139.0963928222656,134.2408925628662,125.15994976043702
2012-03-12,178.92999267578125,176.19000244140625,176.9499969482422,177.63999938964844,516500.0,155.62521362304688,152.6991444905599,139.77832641601563,134.53503440856935,125.43780963897706
2012-03-13,180.1699981689453,176.36000061035156,178.88999938964844,179.8699951171875,622000.0,157.57884216308594,153.12491251627605,140.50493850708008,134.81328285217285,125.70964889526367
2012-03-14,182.47999572753906,177.77999877929688,181.3800048828125,178.52999877929688,730200.0,156.40492248535156,153.5349141438802,141.21367980957032,135.1199462890625,125.94024677276612
2012-03-15,178.7100067138672,176.30999755859375,177.74000549316406,178.0500030517578,622100.0,155.984375,153.81583658854166,141.930830078125,135.4088441467285,126.16725887298584
2012-03-16,178.5,176.55999755859375,178.0500030517578,177.75,744800.0,155.72158813476562,154.07456970214844,142.54180191040038,135.6473486328125,126.41616031646728
2012-03-19,177.99000549316406,174.89999389648438,177.77000427246094,176.60000610351562,572800.0,154.714111328125,154.19955647786458,143.1452392578125,135.81620300292968,126.66268493652343
2012-03-20,179.0399932861328,175.0399932861328,177.69000244140625,176.99000549316406,764600.0,155.05577087402344,154.33330179850262,143.78109161376952,136.02294235229493,126.90263092041016
2012-03-21,177.9499969482422,175.83999633789062,176.99000549316406,176.5800018310547,500500.0,154.69654846191406,154.4997548421224,144.31058776855468,136.22932571411133,127.14684329986572
2012-03-22,176.72999572753906,174.33999633789062,174.47999572753906,175.5,600900.0,153.7504425048828,154.35900065104167,144.8043408203125,136.37349655151368,127.38318496704102
2012-03-23,175.97999572753906,171.25999450683594,175.97999572753906,174.16000366210938,511600.0,152.5764923095703,154.21590779622395,145.3233250427246,136.4814324951172,127.62490943908692
2012-03-26,177.5399932861328,173.57000732421875,176.39999389648438,177.13999938964844,503900.0,155.18714904785156,154.23693135579427,145.89627487182617,136.64416931152343,127.86948131561279
2012-03-27,177.25999450683594,175.55999755859375,177.11000061035156,176.1300048828125,436800.0,154.3023681640625,154.5651662190755,146.46502059936523,136.8110060119629,128.11922470092773
2012-03-28,176.3300018310547,171.80999755859375,175.85000610351562,174.8000030517578,531000.0,153.31129455566406,154.7788543701172,147.0398762512207,136.94842330932616,128.3603925704956
2012-03-29,175.10000610351562,172.60000610351562,174.13999938964844,174.75,481600.0,153.26739501953125,154.84710896809895,147.55217864990234,137.10420974731446,128.59253070831298
2012-03-30,176.35000610351562,173.5,175.0500030517578,174.3300018310547,647100.0,152.89907836914062,154.73837280273438,148.04029510498046,137.25675064086914,128.83115787506102
2012-04-02,176.72999572753906,173.8699951171875,174.44000244140625,175.2899932861328,470400.0,153.7410430908203,154.61276143391927,148.54051818847657,137.41788650512694,129.0666237640381
2012-04-03,177.3000030517578,174.10000610351562,174.94000244140625,175.58999633789062,713500.0,154.004150390625,154.37444864908855,149.0629995727539,137.5665188598633,129.29564178466796
2012-04-04,175.0,172.39999389648438,174.0,174.0,487300.0,152.60968017578125,154.12143249511718,149.47419036865233,137.78090286254883,129.50844093322755
2012-04-05,179.0,173.91000366210938,173.91000366210938,178.05999755859375,763100.0,156.1705322265625,154.13384297688802,149.93907653808594,138.01969772338867,129.731760597229
2012-04-09,177.1699981689453,173.42999267578125,174.3800048828125,176.4499969482422,718800.0,154.75840759277344,154.06963094075522,150.40112670898438,138.20692916870118,129.95081100463867
2012-04-10,176.05999755859375,169.6699981689453,176.05999755859375,169.8000030517578,882500.0,148.9259490966797,153.68375345865886,150.72480041503906,138.3304995727539,130.1373844909668
2012-04-11,173.91000366210938,170.50999450683594,171.57000732421875,170.85000610351562,607100.0,149.84686279296875,153.33649291992188,151.0760043334961,138.4694026184082,130.33889923095703
2012-04-12,173.16000366210938,170.11000061035156,170.8800048828125,171.8000030517578,656600.0,150.68006896972656,153.0687276204427,151.4263510131836,138.6464695739746,130.54183223724365
2012-04-13,173.27999877929688,170.60000610351562,171.35000610351562,172.50999450683594,482400.0,151.3028106689453,152.90555216471355,151.7556866455078,138.8628321838379,130.7317850112915
2012-04-16,174.22999572753906,169.27999877929688,172.7899932861328,170.6999969482422,784400.0,149.71527099609375,152.71480407714844,152.06921508789063,139.0808154296875,130.90799034118652
2012-04-17,173.3699951171875,170.9499969482422,170.9499969482422,172.83999633789062,555300.0,151.59219360351562,152.4751403808594,152.36824371337892,139.34538787841797,131.08667850494385
2012-04-18,174.0500030517578,171.57000732421875,172.4600067138672,173.3000030517578,451300.0,151.99571228027344,152.3213633219401,152.65011199951172,139.62151885986327,131.2600016784668
2012-04-19,173.63999938964844,169.2899932861328,173.42999267578125,169.35000610351562,794600.0,148.53128051757812,152.00269571940103,152.86864868164062,139.86641761779785,131.41058631896973
2012-04-20,172.02000427246094,169.08999633789062,169.72999572753906,171.27000427246094,607300.0,150.21524047851562,151.79921875,152.86820526123046,140.15431297302246,131.56788707733153
2012-04-23,169.3699951171875,166.36000061035156,169.02000427246094,168.00999450683594,602100.0,147.35597229003906,151.42967834472657,152.79218017578125,140.356402053833,131.69665092468261
2012-04-24,168.64999389648438,162.4199981689453,168.2899932861328,164.1999969482422,1094000.0,144.014404296875,150.78123575846354,152.6482717895508,140.56601692199706,131.81560878753663
2012-04-25,167.6999969482422,164.4600067138672,165.72999572753906,167.52000427246094,729300.0,146.9262237548828,150.3093739827474,152.56662933349608,140.79425254821777,131.9635845184326
2012-04-26,171.47000122070312,166.39999389648438,167.5,171.1199951171875,550500.0,150.08367919921875,150.14097391764324,152.50590972900392,141.04129020690917,132.12848346710206
2012-04-27,174.69000244140625,170.42999267578125,171.47999572753906,173.1999969482422,840500.0,151.90792846679688,149.85680033365887,152.519521484375,141.2944100189209,132.30049430847168
2012-04-30,173.0,170.9600067138672,172.75,172.27000427246094,424800.0,151.09228515625,149.61239217122395,152.48510620117187,141.4917832183838,132.4661552429199
2012-05-01,174.85000610351562,171.50999450683594,172.38999938964844,172.27000427246094,506000.0,151.09228515625,149.7568145751953,152.44999053955078,141.6849570465088,132.63290824890137
2012-05-02,177.3000030517578,171.32000732421875,171.5500030517578,177.0,514100.0,155.24082946777344,150.1164123535156,152.53096069335936,141.93081428527833,132.82140884399413
2012-05-03,177.75999450683594,174.02000427246094,176.6999969482422,174.4499969482422,571400.0,153.00430297851562,150.2713612874349,152.5859487915039,142.18063835144042,132.983962059021
2012-05-04,173.1699981689453,167.80999755859375,171.24000549316406,168.5399932861328,717500.0,147.82078552246094,150.03922627766926,152.50695373535157,142.37127891540527,133.11937469482422
2012-05-07,170.7899932861328,167.36000061035156,167.74000549316406,168.7100067138672,556600.0,147.96998596191406,149.9228739420573,152.42954162597655,142.5807329559326,133.24727737426758
2012-05-08,163.99000549316406,154.25,163.99000549316406,163.3800048828125,2713500.0,143.29515075683594,149.36973775227864,152.23865844726564,142.78009376525878,133.35486347198486
2012-05-09,162.44000244140625,158.52999877929688,161.0,160.94000244140625,725200.0,141.15516662597656,148.64703470865885,152.0007699584961,142.9766883087158,133.4555062484741
2012-05-10,162.2899932861328,158.17999267578125,161.5399932861328,158.47000122070312,876800.0,138.98875427246094,148.0108662923177,151.73654998779296,143.1408585357666,133.5502533340454
2012-05-11,161.80999755859375,157.17999267578125,157.49000549316406,160.57000732421875,660500.0,140.83065795898438,147.3852274576823,151.4359280395508,143.33202087402344,133.67329898834228
2012-05-14,159.88999938964844,156.61000061035156,158.7100067138672,157.57000732421875,606400.0,138.19940185546875,146.77478942871093,151.10545837402344,143.52442779541016,133.77204940795897
2012-05-15,158.13999938964844,151.35000610351562,157.82000732421875,151.52999877929688,1812800.0,132.90191650390625,146.0339569091797,150.66606079101564,143.65231216430664,133.84654014587403
2012-05-16,152.60000610351562,146.36000061035156,151.8300018310547,149.9600067138672,2346400.0,131.52493286132812,145.0072041829427,150.30898254394532,143.77237556457519,133.91248622894287
2012-05-17,150.30999755859375,144.1199951171875,149.97000122070312,144.3000030517578,1756200.0,126.56072998046875,143.4390075683594,149.8380776977539,143.84848320007325,133.99227005004883
2012-05-18,146.2899932861328,141.1199951171875,145.50999450683594,141.50999450683594,1372200.0,124.11373138427734,141.5860610961914,149.27548080444336,143.87098945617674,134.0470637512207
2012-05-21,146.61000061035156,141.85000610351562,142.05999755859375,146.3000030517578,2585500.0,128.31488037109375,140.06756744384765,148.75117599487305,143.92378440856933,134.1632695388794
2012-05-22,161.3000030517578,147.86000061035156,154.7100067138672,150.27000427246094,4650700.0,131.79685974121094,138.7812057495117,148.27460891723632,144.026467666626,134.27832000732423
2012-05-23,151.36000061035156,144.5399932861328,147.5,149.88999938964844,2587600.0,131.4635009765625,137.19605051676433,147.75230209350585,144.12862030029297,134.43695865631105
