Date,High,Low,Open,Close,Volume,Adj Close,NVR-15ma,NVR-50ma,NVR-100ma,NVR-200ma
2012-12-07,898.9199829101562,872.75,886.0700073242188,895.2999877929688,63600,895.2999877929688,892.5153361002605,884.7225988769532,852.9429992675781,813.572151184082
2012-12-10,909.4000244140625,883.8400268554688,897.5,902.0599975585938,41100,902.0599975585938,894.691337076823,885.9247985839844,853.3013995361329,814.5875512695312
2012-12-11,911.510009765625,892.8099975585938,901.8699951171875,910.8599853515625,49100,910.8599853515625,896.9593343098958,887.1771984863282,853.7456994628906,815.7442010498047
2012-12-12,940.0,910.1199951171875,915.0,929.989990234375,66100,929.989990234375,899.545332845052,888.8869982910156,855.597099609375,816.9263009643555
2012-12-13,935.9600219726562,913.5800170898438,930.0,926.4500122070312,49000,926.4500122070312,901.5933349609375,890.5501989746094,857.242099609375,818.1380511474609
2012-12-14,930.6400146484375,910.0499877929688,926.4600219726562,917.52001953125,49500,917.52001953125,902.2413370768229,891.8647998046876,858.9621997070312,819.2656512451172
2012-12-17,938.9500122070312,920.75,920.75,938.5499877929688,38200,938.5499877929688,905.0806681315104,893.4057995605468,861.0676995849609,820.5083511352539
2012-12-18,959.780029296875,936.0499877929688,936.0499877929688,956.6199951171875,43700,956.6199951171875,909.2586669921875,895.08,863.2638995361328,821.8489010620117
2012-12-19,958.0999755859375,936.469970703125,958.0999755859375,950.989990234375,41600,950.989990234375,913.1866658528646,896.4785998535157,865.12669921875,823.1581509399414
2012-12-20,966.9299926757812,947.3699951171875,948.9000244140625,959.25,43800,959.25,917.5579996744792,898.159599609375,866.9278991699218,824.5994009399415
2012-12-21,954.0,928.0,951.2000122070312,943.02001953125,104800,943.02001953125,920.4366658528646,899.7371997070312,868.5780993652344,825.8351010131836
2012-12-24,943.8499755859375,935.1199951171875,943.8499755859375,942.9099731445312,3900,942.9099731445312,924.0873291015625,901.1511987304688,870.2673992919922,827.0318008422852
2012-12-26,952.0,928.6500244140625,943.8499755859375,931.0499877929688,19000,931.0499877929688,925.5359944661458,902.4861987304688,871.6663989257812,828.0797506713867
2012-12-27,938.1099853515625,920.0,934.1400146484375,933.8300170898438,19400,933.8300170898438,928.2933308919271,903.8627990722656,873.06919921875,829.1294006347656
2012-12-28,940.9500122070312,926.9199829101562,934.0,932.5,19100,932.5,931.3933308919271,904.9263989257812,874.4671990966797,830.0882507324219
2012-12-31,948.8099975585938,920.0,932.52001953125,920.0,36000,920.0,933.0399983723959,905.7739990234375,875.6315991210937,831.0075006103516
2013-01-02,949.3599853515625,920.0,935.0,930.1300048828125,57600,930.1300048828125,934.9113321940105,906.8567993164063,876.7620989990235,831.9496505737304
2013-01-03,968.7899780273438,930.0,930.97998046875,949.0,39800,949.0,937.4539998372396,907.6981994628907,877.9323992919922,832.9776504516601
2013-01-04,954.8099975585938,942.3200073242188,946.010009765625,954.489990234375,21000,954.489990234375,939.087333170573,908.6879992675781,879.1274993896484,834.0450003051758
2013-01-07,971.489990234375,948.0,948.0,966.8900146484375,19900,966.8900146484375,941.7833333333333,910.0138000488281,880.4903997802735,835.2244503784179
2013-01-08,974.97998046875,960.02001953125,968.6900024414062,974.5,24400,974.5,945.5819986979167,911.4440002441406,881.9029998779297,836.4219503784179
2013-01-09,993.1799926757812,971.6500244140625,979.4000244140625,981.6300048828125,31600,981.6300048828125,948.4539998372396,913.0364001464844,883.4777001953125,837.646350402832
2013-01-10,988.1300048828125,966.1900024414062,988.1300048828125,969.9199829101562,25300,969.9199829101562,949.3406656901042,914.4547998046875,884.9344000244141,838.8609503173828
2013-01-11,975.3800048828125,955.1799926757812,971.97998046875,971.3300170898438,27200,971.3300170898438,950.6966674804687,915.8268005371094,886.2567004394531,840.0416003417969
2013-01-14,978.9400024414062,960.0,975.75,968.4000244140625,23100,968.4000244140625,951.3066691080729,917.1200012207031,887.5031005859375,841.162600402832
2013-01-15,980.0,963.5,965.2000122070312,978.6500244140625,30200,978.6500244140625,953.6820027669271,918.3132019042969,889.1579010009766,842.3295004272461
2013-01-16,974.0,967.0599975585938,974.0,973.5800170898438,20800,973.5800170898438,955.7266723632813,919.677001953125,890.8347009277344,843.4944503784179
2013-01-17,987.989990234375,977.5,978.75,978.0,41800,978.0,958.8566731770833,921.0050024414063,892.585200805664,844.7528002929688
2013-01-18,985.77001953125,965.02001953125,980.5499877929688,970.0,54100,970.0,961.2680053710938,922.1448022460937,894.2437005615234,846.0038003540039
2013-01-22,974.22998046875,963.5700073242188,973.8400268554688,968.5499877929688,32500,968.5499877929688,963.671337890625,923.222001953125,895.7146002197265,847.1753002929687
2013-01-23,987.9500122070312,971.0999755859375,974.0,981.6900024414062,50000,981.6900024414062,967.784004720052,924.5658020019531,897.3845001220703,848.4027502441406
2013-01-24,1026.7900390625,993.1199951171875,995.0,1000.8900146484375,56800,1000.8900146484375,972.5013387044271,926.752802734375,899.1913000488281,849.7222003173828
2013-01-25,1043.219970703125,996.1099853515625,996.1099853515625,1034.4000244140625,42000,1034.4000244140625,978.1946736653646,929.9548034667969,901.3653002929688,851.2239505004883
2013-01-28,1040.0999755859375,1002.3400268554688,1033.75,1024.0,65600,1024.0,982.8286743164062,933.1148034667968,903.4012005615234,852.7255004882812
2013-01-29,1033.800048828125,1008.0900268554688,1028.969970703125,1031.489990234375,31600,1031.489990234375,987.1353393554688,936.7692028808593,905.4343005371094,854.169450378418
2013-01-30,1055.93994140625,1029.1300048828125,1034.800048828125,1040.8599853515625,43300,1040.8599853515625,991.5593383789062,940.6346020507813,907.3694006347656,855.587600402832
2013-01-31,1040.25,1019.010009765625,1032.02001953125,1029.6600341796875,29400,1029.6600341796875,994.7613403320313,943.8394030761718,909.2251007080079,856.9920004272461
2013-02-01,1046.219970703125,1008.7000122070312,1033.8499755859375,1023.0,19700,1023.0,998.3000081380209,946.7626025390625,910.9369006347656,858.3543502807618
2013-02-04,1028.0,1008.780029296875,1021.989990234375,1009.9299926757812,19500,1009.9299926757812,1000.87333984375,949.1372021484375,912.4981005859376,859.5938500976563
2013-02-05,1023.25,995.2899780273438,1013.0,1013.75,19600,1013.75,1003.8966715494792,951.4976025390625,914.1500006103515,860.8698501586914
2013-02-06,1019.9500122070312,999.3599853515625,1011.9600219726562,1006.97998046875,17900,1006.97998046875,1005.7853352864583,953.4812023925781,915.7520001220703,862.1199002075195
2013-02-07,1006.8499755859375,999.4400024414062,1006.8499755859375,1006.469970703125,15300,1006.469970703125,1007.9779988606771,955.6914013671875,917.3597998046876,863.2843499755859
2013-02-08,1014.1099853515625,1002.0900268554688,1007.8800048828125,1004.1699829101562,9000,1004.1699829101562,1009.7226643880208,957.89580078125,918.7515997314454,864.4901998901368
2013-02-11,1020.7000122070312,1002.0599975585938,1006.5800170898438,1011.0,27200,1011.0,1012.4559977213542,960.2744006347656,920.1360998535156,865.7382998657226
2013-02-12,1033.989990234375,1011.1199951171875,1014.0,1032.0,24100,1032.0,1016.6859985351563,963.04080078125,921.8160998535157,867.0235498046875
2013-02-13,1043.9100341796875,1030.75,1036.5,1038.9100341796875,16300,1038.9100341796875,1020.5006673177083,965.8222009277343,923.6311004638671,868.2986999511719
2013-02-14,1041.3900146484375,1025.68994140625,1040.0,1030.260009765625,32500,1030.260009765625,1022.4586669921875,968.6644006347656,925.2672003173828,869.465599975586
2013-02-15,1046.8900146484375,1032.5400390625,1033.0,1039.699951171875,23500,1039.699951171875,1022.8119954427083,971.2719995117187,927.0628997802735,870.7443997192382
2013-02-19,1046.0,1012.0,1038.449951171875,1019.739990234375,33300,1019.739990234375,1022.5279947916666,973.8173999023437,928.6572998046875,871.8830996704102
2013-02-20,1021.3800048828125,975.1699829101562,1021.3800048828125,980.0,35700,980.0,1019.0953287760417,975.6973999023437,929.8747998046875,872.7131497192382
2013-02-21,988.27001953125,961.3499755859375,981.8800048828125,981.4199829101562,65700,981.4199829101562,1015.1326619466146,977.4197998046875,931.0711993408203,873.6364996337891
2013-02-22,1011.0,986.489990234375,988.8800048828125,998.530029296875,53300,998.530029296875,1013.0573282877605,979.3492004394532,932.6369995117187,874.6356497192382
2013-02-25,1008.4000244140625,975.010009765625,1008.4000244140625,982.0,54500,982.0,1010.3239949544271,980.7720007324219,933.974599609375,875.4761495971679
2013-02-26,1005.97998046875,980.239990234375,980.239990234375,1001.4099731445312,71700,1001.4099731445312,1009.7559936523437,982.200400390625,935.5436993408204,876.4076995849609
2013-02-27,1026.0,998.4000244140625,1001.3800048828125,1024.0699462890625,13700,1024.0699462890625,1010.4439900716146,984.1527990722657,937.3514990234376,877.5030493164063
2013-02-28,1030.0,1003.7999877929688,1023.6900024414062,1009.2000122070312,30300,1009.2000122070312,1010.5919921875,985.9863989257813,938.9255993652343,878.5890493774414
2013-03-01,1021.0,996.0999755859375,1000.5999755859375,1014.3900146484375,20600,1014.3900146484375,1011.1199951171875,987.5031994628906,940.4544995117187,879.5997494506836
2013-03-04,1029.1700439453125,1005.030029296875,1012.9000244140625,1023.7999877929688,32100,1023.7999877929688,1012.428662109375,988.8467993164063,941.9633996582031,880.6381994628906
2013-03-05,1051.0,1027.0,1027.0,1040.219970703125,15100,1040.219970703125,1014.37666015625,990.6313989257812,943.5549993896484,881.6971994018554
2013-03-06,1050.02001953125,1039.6600341796875,1046.75,1044.0,38900,1044.0,1015.17666015625,992.3263989257813,945.2429992675782,882.8449993896485
2013-03-07,1050.02001953125,1040.4000244140625,1045.800048828125,1043.9000244140625,24500,1043.9000244140625,1015.509326171875,994.3439990234375,947.0405993652344,884.1660494995117
2013-03-08,1049.52001953125,1035.1800537109375,1047.9000244140625,1046.0,34000,1046.0,1016.5586588541667,996.4057995605468,948.7784991455078,885.5674993896484
2013-03-11,1048.949951171875,1039.0,1048.949951171875,1045.56005859375,26800,1045.56005859375,1016.9493326822917,998.6960009765625,950.5910998535156,886.915199584961
2013-03-12,1045.2900390625,1030.989990234375,1045.0,1038.5999755859375,29400,1038.5999755859375,1018.2066650390625,1000.7914001464844,952.327099609375,888.145849609375
2013-03-13,1041.5,1032.0,1041.5,1035.0,37000,1035.0,1021.8733317057291,1002.8414001464844,953.8838995361328,889.280849609375
2013-03-14,1050.300048828125,1037.0,1039.280029296875,1045.3599853515625,67200,1045.3599853515625,1026.1359985351562,1005.3485998535157,955.5612994384766,890.4044995117188
2013-03-15,1045.1600341796875,1036.6800537109375,1039.260009765625,1044.6099853515625,55700,1044.6099853515625,1029.2079956054688,1007.6381994628906,957.2474993896484,891.4648992919922
2013-03-18,1048.0,1035.0,1036.449951171875,1046.949951171875,30100,1046.949951171875,1033.5379923502603,1009.5971984863281,958.6476989746094,892.5286489868164
2013-03-19,1079.0,1048.4300537109375,1048.56005859375,1075.449951171875,45300,1075.449951171875,1038.4739908854167,1012.0163977050781,960.3521984863281,893.8983987426758
2013-03-20,1086.0,1073.0,1078.31005859375,1080.0799560546875,35900,1080.0799560546875,1042.2079915364584,1014.2801965332031,962.1469982910156,895.2747985839844
2013-03-21,1079.449951171875,1045.0,1078.93994140625,1049.25,48200,1049.25,1044.8779907226562,1015.7751965332031,963.6095983886719,896.6510485839843
2013-03-22,1056.989990234375,1048.1800537109375,1050.8299560546875,1056.0,17500,1056.0,1047.6519897460937,1017.2625964355469,965.1494982910157,898.1772985839843
2013-03-25,1066.81005859375,1052.260009765625,1057.1199951171875,1063.9000244140625,34300,1063.9000244140625,1050.3253255208333,1019.142197265625,966.7984985351562,899.6922985839843
2013-03-26,1071.0,1058.0,1065.5,1068.47998046875,32000,1068.47998046875,1052.209326171875,1021.0851965332031,968.4559985351563,901.1350985717773
2013-03-27,1100.0,1035.3199462890625,1069.0,1077.550048828125,16900,1077.550048828125,1054.44599609375,1023.2681970214844,970.1940991210937,902.5791989135743
2013-03-28,1088.18994140625,1075.06005859375,1082.0,1080.1099853515625,10100,1080.1099853515625,1056.8599934895833,1025.2973962402343,971.8052990722656,904.0151989746093
2013-04-01,1084.0,1056.18994140625,1065.0999755859375,1070.3499755859375,18300,1070.3499755859375,1058.4833251953125,1027.2327954101563,973.4548986816407,905.4899487304688
2013-04-02,1075.0,1040.0899658203125,1075.0,1061.969970703125,14100,1061.969970703125,1059.5773193359375,1028.9121948242187,974.9585986328125,906.9014486694336
2013-04-03,1062.989990234375,1029.0,1060.3499755859375,1033.949951171875,20100,1033.949951171875,1059.2673177083334,1030.1911938476562,976.167998046875,908.230598449707
2013-04-04,1041.989990234375,1021.6500244140625,1032.8499755859375,1041.989990234375,43600,1041.989990234375,1059.7333170572917,1031.6599938964844,977.4409979248047,909.4909484863281
2013-04-05,1048.0,1019.010009765625,1034.6700439453125,1046.75,34000,1046.75,1059.8259847005208,1032.9611938476562,978.7634979248047,910.8086483764648
2013-04-08,1069.010009765625,1038.1099853515625,1047.02001953125,1063.3199462890625,16000,1063.3199462890625,1061.0733154296875,1034.2097924804686,980.4812976074219,912.1309982299805
2013-04-09,1066.0,1045.0,1064.3399658203125,1053.1099853515625,26600,1053.1099853515625,1061.483984375,1034.5839916992188,982.2693975830078,913.3818481445312
2013-04-10,1054.0,1036.0,1053.25,1038.0,49400,1038.0,1058.9873209635416,1034.8639916992188,983.9893975830078,914.5580981445313
2013-04-11,1042.7900390625,1023.5900268554688,1034.989990234375,1042.7900390625,40400,1042.7900390625,1056.501326497396,1035.0899926757813,985.9295977783203,915.8075482177734
2013-04-12,1044.72998046875,1013.02001953125,1038.9000244140625,1014.0,45100,1014.0,1054.1513264973958,1034.55279296875,987.5936975097657,916.8275482177735
2013-04-15,1010.0,984.1699829101562,1009.3900146484375,992.25,39800,992.25,1049.9013264973958,1033.8045922851563,988.821997680664,917.7860482788086
2013-04-16,1016.7899780273438,960.780029296875,994.5999755859375,1016.780029296875,39700,1016.780029296875,1046.7599934895834,1033.6801928710938,990.2213977050782,918.779948425293
2013-04-17,1013.0,1000.0,1010.0,1009.0,41600,1009.0,1042.7946614583334,1033.661593017578,991.3993975830078,919.679948425293
2013-04-18,1015.5,984.3800048828125,1015.5,995.969970703125,51600,995.969970703125,1037.3559895833334,1033.3059924316406,992.4017974853516,920.4679483032227
2013-04-19,1006.1300048828125,986.3499755859375,991.0,1006.1300048828125,57100,1006.1300048828125,1032.4239908854167,1033.2889929199218,993.38509765625,921.2485983276367
2013-04-22,985.010009765625,910.0,947.5,983.5,117200,983.5,1026.6339925130208,1032.8295935058593,994.2604974365235,921.9110482788086
2013-04-23,1007.0,986.010009765625,989.1500244140625,1002.989990234375,44400,1002.989990234375,1022.7019938151042,1032.8059936523437,995.3508972167969,922.6917483520508
2013-04-24,1026.22998046875,981.0,1006.8200073242188,990.0,62100,990.0,1019.7719970703125,1032.3859936523438,996.3301971435546,923.3438482666015
2013-04-25,1007.97998046875,983.4600219726562,998.2899780273438,1000.3900146484375,27000,1000.3900146484375,1016.9986653645833,1031.7537939453125,997.3972973632813,924.0207983398437
2013-04-26,1023.4199829101562,995.1500244140625,1005.0,1018.4600219726562,15700,1018.4600219726562,1015.1126668294271,1031.344793701172,998.5834973144531,924.8232983398437
2013-04-29,1027.68994140625,1010.3900146484375,1018.0999755859375,1018.3599853515625,29300,1018.3599853515625,1012.1153361002604,1031.1067932128906,999.8855969238281,925.6385482788086
2013-04-30,1032.8299560546875,1013.02001953125,1024.25,1030.0,28100,1030.0,1010.5746704101563,1030.912794189453,1001.0923968505859,926.5513482666015
2013-05-01,1030.0,1007.2000122070312,1023.25,1015.5900268554688,35400,1015.5900268554688,1009.0806722005208,1030.829794921875,1002.3235974121094,927.3908984375
2013-05-02,1027.6500244140625,1008.9000244140625,1020.5499877929688,1023.6900024414062,38100,1023.6900024414062,1007.8073364257813,1031.703594970703,1003.7004974365234,928.1852484130859
2013-05-03,1042.010009765625,1013.0399780273438,1027.8499755859375,1022.2000122070312,49600,1022.2000122070312,1008.35400390625,1032.5191955566406,1004.9694976806641,928.9562484741211
2013-05-06,1023.75,1002.4500122070312,1023.75,1017.8599853515625,37000,1017.8599853515625,1010.0613362630208,1032.9057946777343,1006.1274975585937,929.7144485473633
2013-05-07,1016.8800048828125,991.2000122070312,1015.4000244140625,1002.6400146484375,48600,1002.6400146484375,1009.1186686197917,1033.318594970703,1007.0452978515625,930.3954986572265
2013-05-08,1006.7999877929688,993.2000122070312,1000.3499755859375,1003.280029296875,21700,1003.280029296875,1008.7373372395833,1033.35599609375,1007.7781982421875,931.6876489257812
2013-05-09,1006.969970703125,993.9500122070312,1001.0,997.0,67900,997.0,1008.806005859375,1032.8145971679687,1008.4836981201172,932.8628988647461
2013-05-10,1010.0800170898438,1001.5999755859375,1005.6599731445312,1004.4199829101562,29100,1004.4199829101562,1008.6920043945313,1032.7189965820312,1009.3526977539062,934.1574487304688
2013-05-13,1011.219970703125,992.030029296875,996.5,996.0,44400,996.0,1009.5253377278646,1032.3511962890625,1009.9271978759766,935.4974487304687
2013-05-14,1010.0,995.0700073242188,999.75,997.4000244140625,44700,997.4000244140625,1009.1526733398438,1031.8231970214845,1010.3349981689453,936.7994488525391
2013-05-15,1012.219970703125,994.9500122070312,994.9500122070312,1010.9500122070312,11400,1010.9500122070312,1010.5493408203125,1031.2377978515624,1010.9345983886719,938.030648803711
2013-05-16,1011.0,990.7000122070312,1006.5,1001.8300170898438,45100,1001.8300170898438,1010.645340983073,1030.3943981933594,1011.3603985595703,939.1441488647461
2013-05-17,1016.5399780273438,1001.5700073242188,1006.5,1006.0,35100,1006.0,1009.8146728515625,1029.636397705078,1011.9901983642578,940.284148864746
2013-05-20,1009.8900146484375,997.5,1003.3499755859375,1001.4500122070312,22800,1001.4500122070312,1008.6873413085938,1028.7453979492188,1012.5755987548828,941.4214990234375
2013-05-21,1002.5700073242188,994.5,1002.5700073242188,1000.1199951171875,26400,1000.1199951171875,1006.6953409830729,1027.8365966796875,1013.266298828125,942.4663488769531
2013-05-22,1012.0,992.4000244140625,1004.5,1001.3499755859375,24400,1001.3499755859375,1005.7460042317708,1027.0915966796874,1013.9414984130859,943.505348815918
2013-05-23,1006.7000122070312,992.530029296875,997.9199829101562,1004.0,18700,1004.0,1004.4333374023438,1026.4715966796875,1014.656498413086,944.5618487548828
2013-05-24,999.0,977.8400268554688,996.4199829101562,995.3099975585938,18200,995.3099975585938,1002.6406697591145,1025.4705969238282,1015.4095983886718,945.5205987548828
2013-05-28,1014.719970703125,999.75,1006.9000244140625,1007.219970703125,25400,1007.219970703125,1001.9313354492188,1024.7227966308594,1016.180498046875,946.4712985229493
2013-05-29,1003.9199829101562,981.0,1002.97998046875,986.9400024414062,41200,986.9400024414062,1000.88466796875,1023.52259765625,1016.559898071289,947.2461486816406
2013-05-30,994.0,981.3900146484375,988.5,984.510009765625,23300,984.510009765625,999.6333333333333,1021.703798828125,1016.8600982666015,947.993798828125
2013-05-31,991.6300048828125,977.030029296875,980.3599853515625,983.3099975585938,28200,983.3099975585938,998.7206665039063,1019.7683996582032,1017.0242980957031,948.7573489379882
2013-06-03,987.7899780273438,976.989990234375,987.7899780273438,983.3499755859375,31500,983.3499755859375,997.3159993489584,1018.4503991699219,1017.1127978515625,949.507898864746
2013-06-04,989.8699951171875,957.530029296875,985.0,964.0,62200,964.0,995.182666015625,1016.6103991699218,1016.9364978027344,950.2070989990234
2013-06-05,963.0800170898438,943.2000122070312,958.9299926757812,950.9000244140625,39900,950.9000244140625,992.082666015625,1014.3503991699218,1016.7462982177734,950.8403491210937
2013-06-06,972.97998046875,947.8300170898438,951.0,972.97998046875,44600,972.97998046875,989.5513305664062,1012.4403991699219,1016.7627978515625,951.5097491455078
2013-06-07,985.0,967.5999755859375,976.9400024414062,983.0,32000,983.0,988.29599609375,1010.5493981933594,1016.9087976074219,952.2059490966797
2013-06-10,983.0,964.0999755859375,983.0,966.219970703125,35400,966.219970703125,985.643994140625,1008.2715979003906,1016.7844970703125,952.9711990356445
2013-06-11,964.1400146484375,948.0,954.75,952.3599853515625,43900,952.3599853515625,982.3713256835938,1005.9117980957031,1016.5722967529297,953.703498840332
2013-06-12,956.27001953125,935.25,956.27001953125,939.0499877929688,41300,939.0499877929688,978.2999918619792,1003.4533984375,1016.1827966308593,954.3839987182618
2013-06-13,962.0,939.530029296875,943.489990234375,956.8900146484375,36300,956.8900146484375,975.3359944661458,1001.9121997070313,1016.0516967773438,955.1476986694336
2013-06-14,970.969970703125,959.0999755859375,961.7999877929688,963.5999755859375,27400,963.5999755859375,972.6426595052084,1000.3443994140625,1016.0021966552735,955.8583984375
2013-06-17,987.47998046875,967.4299926757812,967.9500122070312,983.3400268554688,30500,983.3400268554688,971.8446614583333,999.0761999511719,1016.0186968994141,956.7015985107422
2013-06-18,991.97998046875,981.5399780273438,987.5,987.2899780273438,21500,987.2899780273438,970.5159952799479,997.5556005859376,1015.8826965332031,957.5369982910156
2013-06-19,985.0,967.510009765625,983.5499877929688,969.989990234375,36300,969.989990234375,969.3859944661458,995.8932006835937,1015.2385961914063,958.3019482421874
2013-06-20,966.989990234375,930.0,962.5,939.3300170898438,36700,939.3300170898438,966.3739949544271,993.9198010253906,1014.3918963623047,958.8965484619141
2013-06-21,941.4199829101562,907.5599975585938,941.4000244140625,915.25,84000,915.25,961.8366617838542,991.3690002441406,1013.229496459961,959.3318984985351
2013-06-24,921.8800048828125,885.4299926757812,907.739990234375,916.1500244140625,39600,916.1500244140625,957.3566650390625,989.4120007324219,1011.9823968505859,959.6758987426758
2013-06-25,935.3499755859375,905.969970703125,924.1099853515625,913.989990234375,57300,913.989990234375,954.0226643880209,987.8468005371094,1010.8256964111329,960.0253985595704
2013-06-26,926.780029296875,903.5999755859375,923.0,907.22998046875,43200,907.22998046875,951.111328125,985.6557995605468,1009.6679962158203,960.3024484252929
2013-06-27,932.22998046875,907.0,910.97998046875,930.0,37100,930.0,948.24599609375,984.0757995605469,1008.8686962890625,960.6833984375
2013-06-28,927.989990234375,918.0,926.0,922.0,49400,922.0,944.1793294270833,982.5964001464844,1007.9511962890625,961.0505984497071
2013-07-01,937.8900146484375,923.260009765625,929.9000244140625,935.9000244140625,63000,935.9000244140625,942.1579996744791,981.1918005371094,1007.2403967285156,961.496198425293
2013-07-02,946.989990234375,931.7999877929688,939.9500122070312,936.9000244140625,42100,936.9000244140625,941.1273356119792,980.2598010253906,1006.544697265625,961.9522485351563
2013-07-03,938.0,929.3900146484375,932.25,937.969970703125,30600,937.969970703125,941.0553344726562,978.9594006347656,1005.8826971435547,962.3171484375
2013-07-05,934.0,912.6799926757812,934.0,924.1400146484375,28800,924.1400146484375,938.872001139323,977.6422009277344,1005.0140972900391,962.5750985717773
2013-07-08,932.0,915.0,923.0,917.6599731445312,40500,917.6599731445312,935.8093343098958,975.9876000976562,1003.8706970214844,962.8433984375
2013-07-09,934.260009765625,920.4000244140625,926.97998046875,930.7899780273438,72600,930.7899780273438,932.3059977213542,974.23419921875,1002.7894964599609,963.210298461914
2013-07-10,935.22998046875,918.0,932.5999755859375,925.510009765625,60900,925.510009765625,928.187333170573,972.3771997070312,1001.7419964599609,963.5045983886719
2013-07-11,964.6099853515625,939.239990234375,939.239990234375,962.4000244140625,20600,962.4000244140625,927.6813354492188,971.0252001953126,1000.9689971923829,964.0159484863282
2013-07-12,967.0,944.3699951171875,957.3499755859375,955.969970703125,24700,955.969970703125,928.7906656901042,969.8327990722656,1000.3312969970704,964.494298400879
2013-07-15,955.010009765625,938.0,953.2000122070312,942.9500122070312,25700,942.9500122070312,930.6373331705729,968.2179992675781,999.9607971191406,964.9177984619141
2013-07-16,936.97998046875,928.0,936.3499755859375,930.260009765625,51500,930.260009765625,931.5779988606771,966.37919921875,999.4491973876953,965.2601983642578
2013-07-17,944.1699829101562,920.010009765625,924.1500244140625,941.4500122070312,28500,941.4500122070312,933.4086669921875,964.8509997558593,998.8783972167969,965.7576983642579
2013-07-18,952.0,940.0,942.8900146484375,940.989990234375,28200,940.989990234375,935.6593343098958,963.6179992675782,998.4682971191406,966.2214483642579
2013-07-19,946.0,934.989990234375,940.0,940.6500244140625,45400,940.6500244140625,936.3693359375,962.3653991699218,997.8606976318359,966.7021984863281
2013-07-22,941.47998046875,911.0599975585938,925.1099853515625,922.97998046875,42100,922.97998046875,936.43466796875,960.8849987792969,996.8497979736328,967.1006484985352
2013-07-23,939.8699951171875,918.5499877929688,927.0,937.4600219726562,34300,937.4600219726562,936.5386678059896,959.5457995605469,996.1323980712891,967.5289987182617
2013-07-24,938.4299926757812,909.0,938.4299926757812,912.75,49000,912.75,934.9286661783855,957.8807995605468,995.1159979248047,967.7852487182618
2013-07-25,908.1099853515625,890.8499755859375,902.7000122070312,908.1099853515625,38600,908.1099853515625,932.9380004882812,956.0949987792969,993.9590979003906,967.9612487792969
2013-07-26,908.010009765625,894.739990234375,905.3599853515625,900.760009765625,66600,900.760009765625,931.3793334960938,953.8911987304688,992.5644982910156,968.0597488403321
2013-07-29,911.97998046875,889.3400268554688,900.47998046875,896.989990234375,37700,896.989990234375,930.0013346354167,951.7943981933594,991.0943981933593,968.1686987304688
2013-07-30,903.989990234375,889.3200073242188,903.5,896.3300170898438,59800,896.3300170898438,927.70400390625,949.6009985351562,989.6186981201172,968.3296487426758
2013-07-31,933.5499877929688,892.239990234375,892.25,925.5999755859375,56600,925.5999755859375,927.7100016276041,948.0839978027344,988.4146978759766,968.5965985107422
2013-08-01,948.989990234375,930.5499877929688,935.0,934.75,57600,934.75,925.8666666666667,946.7765979003906,987.306597290039,968.9488485717774
2013-08-02,947.0,930.010009765625,930.010009765625,940.0,28500,940.0,924.802001953125,945.5495983886718,986.3205975341797,969.3238485717774
2013-08-05,936.2100219726562,920.0,933.3499755859375,924.0,32800,924.0,923.5386678059896,943.9495983886719,985.2105975341797,969.5472485351562
2013-08-06,918.0,896.3300170898438,918.0,899.0,34900,899.0,921.454667154948,942.0233984375,983.7469976806641,969.6541485595703
2013-08-07,893.1900024414062,875.260009765625,892.5,881.27001953125,50900,881.27001953125,917.4426676432291,939.5043994140625,982.1135980224609,969.6805487060547
2013-08-08,900.8499755859375,880.25,884.739990234375,893.5999755859375,43300,893.5999755859375,914.2833333333333,937.6375988769531,980.5800982666016,969.6138986206055
2013-08-09,897.9000244140625,884.0499877929688,888.0599975585938,889.0999755859375,85700,889.0999755859375,910.8466634114583,935.7293981933594,978.7165985107422,969.5343984985352
2013-08-12,901.0,884.0,885.989990234375,894.0,34700,894.0,908.9146647135417,933.9431982421875,976.8557989501953,969.5013986206054
2013-08-13,889.9000244140625,867.5700073242188,888.0,876.7100219726562,41700,876.7100219726562,904.8646647135416,931.8103991699219,975.1303991699219,969.3699987792969
2013-08-14,876.0,852.75,873.010009765625,858.8099975585938,25400,858.8099975585938,901.2686645507813,929.7065991210937,973.1584991455078,969.1539987182617
2013-08-15,888.5900268554688,830.8099975585938,841.8499755859375,882.1099853515625,38000,882.1099853515625,899.535331217448,928.3307983398438,971.3405987548828,969.0695486450195
2013-08-16,903.6900024414062,866.0,894.0,873.989990234375,40400,873.989990234375,897.750663248698,926.3509985351562,969.3956988525391,968.9258486938477
2013-08-19,873.52001953125,844.010009765625,870.0,849.989990234375,28300,849.989990234375,894.6173299153646,923.6907983398437,967.1200982666015,968.6570986938476
2013-08-20,884.7999877929688,846.0,846.1400146484375,882.5,46300,882.5,893.6953287760417,922.0163989257812,965.1439984130859,968.4746487426758
2013-08-21,893.8699951171875,877.2899780273438,881.75,882.0499877929688,47400,882.0499877929688,890.7919962565104,920.6101989746094,963.2609985351562,968.3579486083985
2013-08-22,900.1900024414062,880.0999755859375,880.0999755859375,897.3300170898438,21700,897.3300170898438,888.2973307291667,919.7757995605468,961.6145989990234,968.286598815918
2013-08-23,901.8499755859375,867.5399780273438,901.8499755859375,872.1199951171875,31500,872.1199951171875,883.7719970703125,918.0803991699219,959.9962994384765,968.0821487426758
